,labelled data,weights,regret
0,50,"[2.0, 2.5, 2.0, 3.5, 1.5, 2.5, 0.3343333333333333, 3.0, 0.08433333333333332, 2.678571428571429, 2.0, 0.5]",419.5248673861174
1,100,"[0.0010000000000000009, 5.0, 3.0, 1.75, 1.5, 2.5, 1.8343333333333334, 4.5, 0.6676666666666666, 3.428571428571429, 2.0, 1.166666666666667]",6.5512158238751175
