,labelled data,weights,regret
0,50,"[10.001, 30.000999999999998, 20.000999999999998, 50.001, 21.0, 31.0, 10.001, 41.0, 8.334333333333333, 11.667666666666669, 30.000999999999998, 20.001]",0.4626323652122959
1,100,"[10.001, 10.000999999999998, 40.001, 75.001, 21.0, 51.0, 0.001, 51.0, 13.334333333333333, 5.834333333333332, 40.001, 0.001]",0.1467847720508607
