,labelled data,weights,regret
0,50,"[0.3, 2.0, 1.596153846153846, 0.001, 2.001, 3.0, 2.375, 2.75, 1.501, 1.375, 0.376, 0.626]",1.1476020828102624
1,100,"[0.001, 2.375, 2.5192307692307683, 0.001, 2.001, 3.0, 3.625, 3.75, 2.626, 1.5, 0.001, 1.251]",0.8053671648179781
