,iter,weights
24,25,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.025, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5625, 'other_row_cons': 1.2208333333333332, 'other_block_cons': 3.375, 'number_adjacent_row_facts': 0.75, 'number_adjacent_col_facts': 0.042666666666666686, 'number_adjacent_block_facts': 0.08433333333333334}"
25,26,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.025, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 2.001, 'other_col_cons': 2.0625, 'other_row_cons': 1.2208333333333332, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.6071428571428572, 'number_adjacent_col_facts': 0.042666666666666686, 'number_adjacent_block_facts': 0.08433333333333334}"
26,27,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.275, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 2.001, 'other_col_cons': 2.0625, 'other_row_cons': 1.4708333333333332, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.6071428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
27,28,"{'number_adjacent_facts_other_value': 0.3086923076923077, 'number_other_facts_same_value': 2.275, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.501, 'other_col_cons': 2.0625, 'other_row_cons': 1.9708333333333332, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.6071428571428572, 'number_adjacent_col_facts': 0.501, 'number_adjacent_block_facts': 0.35814285714285715}"
28,29,"{'number_adjacent_facts_other_value': 0.16583516483516486, 'number_other_facts_same_value': 2.275, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 1.9708333333333332, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.1071428571428572, 'number_adjacent_col_facts': 0.07242857142857145, 'number_adjacent_block_facts': 0.7581428571428572}"
29,30,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.1071428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.5581428571428573}"
30,31,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.6071428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.3081428571428573}"
31,32,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.6071428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.3081428571428573}"
32,33,"{'number_adjacent_facts_other_value': 0.251, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 2.501, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.6071428571428572, 'number_adjacent_col_facts': 0.376, 'number_adjacent_block_facts': 0.3081428571428573}"
33,34,"{'number_adjacent_facts_other_value': 0.251, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.6071428571428572, 'number_adjacent_col_facts': 0.0902857142857143, 'number_adjacent_block_facts': 0.7081428571428573}"
34,35,"{'number_adjacent_facts_other_value': 0.251, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.8571428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.7081428571428573}"
35,36,"{'number_adjacent_facts_other_value': 0.39385714285714285, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 2.5, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.6071428571428572, 'number_adjacent_col_facts': 0.376, 'number_adjacent_block_facts': 0.6081428571428573}"
36,37,"{'number_adjacent_facts_other_value': 0.39385714285714285, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.3571428571428572, 'number_adjacent_col_facts': 0.6759999999999999, 'number_adjacent_block_facts': 0.4206428571428573}"
37,38,"{'number_adjacent_facts_other_value': 0.39385714285714285, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 2.501, 'adjacent_block_used': 3.001, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.1071428571428572, 'number_adjacent_col_facts': 0.8426666666666666, 'number_adjacent_block_facts': 0.3581428571428573}"
38,39,"{'number_adjacent_facts_other_value': 0.39385714285714285, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.501, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.4821428571428572, 'number_adjacent_col_facts': 0.34266666666666656, 'number_adjacent_block_facts': 0.001}"
39,40,"{'number_adjacent_facts_other_value': 0.39385714285714285, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.501, 'other_col_cons': 1.5625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.4821428571428572, 'number_adjacent_col_facts': 0.34266666666666656, 'number_adjacent_block_facts': 0.001}"
40,41,"{'number_adjacent_facts_other_value': 0.10814285714285715, 'number_other_facts_same_value': 2.775, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 3.001, 'other_col_cons': 2.0625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.3343333333333333}"
41,42,"{'number_adjacent_facts_other_value': 0.10814285714285715, 'number_other_facts_same_value': 2.775, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 3.501, 'other_col_cons': 2.0625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.501}"
42,43,"{'number_adjacent_facts_other_value': 0.10814285714285715, 'number_other_facts_same_value': 2.775, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 3.501, 'other_col_cons': 2.0625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 4.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.501}"
43,44,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.775, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 3.501, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 4.875, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.501}"
44,45,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.775, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.0009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 4.875, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 1.001}"
45,46,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.0009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 1.9708333333333332, 'other_block_cons': 5.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 1.001}"
46,47,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 3.025, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.0009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 5.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.7509999999999999}"
47,48,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 3.025, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.5009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 2.470833333333333, 'other_block_cons': 5.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 1.251}"
48,49,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 3.275, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.5009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 2.720833333333333, 'other_block_cons': 5.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 1.251}"
49,50,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 3.525, 'number_other_facts_other_value': 3.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 4.5009999999999994, 'other_col_cons': 2.0625, 'other_row_cons': 2.970833333333333, 'other_block_cons': 5.375, 'number_adjacent_row_facts': 1.9821428571428572, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.7509999999999999}"
