,iter,weights
0,1,"{'number_adjacent_facts_other_value': 1, 'number_other_facts_same_value': 1, 'number_other_facts_other_value': 1, 'adjacent_col_used': 1, 'adjacent_row_used': 1, 'adjacent_block_used': 1, 'other_col_cons': 1, 'other_row_cons': 1, 'other_block_cons': 1, 'number_adjacent_row_facts': 1, 'number_adjacent_col_facts': 1, 'number_adjacent_block_facts': 1}"
1,2,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 0.75, 'number_other_facts_other_value': 1.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 0.5, 'other_col_cons': 1.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.5}"
2,3,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.5, 'adjacent_block_used': 0.001, 'other_col_cons': 1.375, 'other_row_cons': 1.375, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
3,4,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 0.501, 'other_col_cons': 1.875, 'other_row_cons': 1.375, 'other_block_cons': 1.5, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
4,5,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.0, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
5,6,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 0.5, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
6,7,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 0.6666666666666666, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
7,8,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 0.8333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
8,9,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.3333333333333333}"
9,10,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.0, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
10,11,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.125, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
11,12,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.125, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
12,13,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.125, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
13,14,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.2916666666666667, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
14,15,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.3916666666666668, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
15,16,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.5583333333333336, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
16,17,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.6583333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
17,18,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.7833333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
18,19,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.375, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
19,20,"{'number_adjacent_facts_other_value': 1.75, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.75, 'number_adjacent_block_facts': 1.5833333333333333}"
20,21,"{'number_adjacent_facts_other_value': 1.8333333333333333, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.5833333333333333}"
21,22,"{'number_adjacent_facts_other_value': 1.8888888888888888, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.75}"
22,23,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
23,24,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
24,25,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
25,26,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.375, 'other_row_cons': 1.875, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
26,27,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 2.375, 'other_block_cons': 1.0833333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
27,28,"{'number_adjacent_facts_other_value': 1.972222222222222, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 2.375, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
28,29,"{'number_adjacent_facts_other_value': 2.0555555555555554, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.5, 'adjacent_row_used': 1.5, 'adjacent_block_used': 1.501, 'other_col_cons': 2.375, 'other_row_cons': 2.375, 'other_block_cons': 1.3333333333333333, 'number_adjacent_row_facts': 1.0833333333333333, 'number_adjacent_col_facts': 1.8333333333333333, 'number_adjacent_block_facts': 1.875}"
