,labelled data,weights,regret
0,50,"[6.0, 11.0, 11.0, 16.0, 5.001, 6.0, 7.0, 2.501, 6.0, 4.376000000000001, 6.0, 9.501000000000001]",12.839208036662713
1,100,"[1.0, 11.0, 11.0, 13.5, 5.001, 11.0, 7.0, 7.5009999999999994, 3.5, 8.542666666666667, 11.0, 14.501000000000001]",15.038128914460914
