,iter,weights
29,30,"{'number_adjacent_facts_other_value': 1.0499999999999998, 'number_other_facts_same_value': 2.041666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.3125, 'other_row_cons': 3.9791666666666665, 'other_block_cons': 1.0, 'number_adjacent_row_facts': 1.8, 'number_adjacent_col_facts': 1.2458333333333333, 'number_adjacent_block_facts': 0.001}"
30,31,"{'number_adjacent_facts_other_value': 0.8624999999999998, 'number_other_facts_same_value': 2.541666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.3125, 'other_row_cons': 3.9791666666666665, 'other_block_cons': 1.5, 'number_adjacent_row_facts': 1.8, 'number_adjacent_col_facts': 1.0583333333333333, 'number_adjacent_block_facts': 0.001}"
31,32,"{'number_adjacent_facts_other_value': 1.195833333333333, 'number_other_facts_same_value': 2.541666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 3.9791666666666665, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 1.0583333333333333, 'number_adjacent_block_facts': 0.001}"
32,33,"{'number_adjacent_facts_other_value': 1.195833333333333, 'number_other_facts_same_value': 2.541666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 3.9791666666666665, 'other_block_cons': 1.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 1.0583333333333333, 'number_adjacent_block_facts': 0.001}"
33,34,"{'number_adjacent_facts_other_value': 0.9458333333333331, 'number_other_facts_same_value': 2.7083333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 4.0625, 'other_row_cons': 3.9791666666666665, 'other_block_cons': 1.75, 'number_adjacent_row_facts': 1.8833333333333333, 'number_adjacent_col_facts': 1.0583333333333333, 'number_adjacent_block_facts': 0.001}"
34,35,"{'number_adjacent_facts_other_value': 0.9458333333333331, 'number_other_facts_same_value': 2.7083333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 1.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 0.8083333333333333, 'number_adjacent_block_facts': 0.001}"
35,36,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 1.8333333333333333, 'number_adjacent_col_facts': 0.8083333333333333, 'number_adjacent_block_facts': 0.001}"
36,37,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 2.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.208333333333333, 'number_adjacent_col_facts': 0.30833333333333335, 'number_adjacent_block_facts': 0.001}"
37,38,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 2.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.208333333333333, 'number_adjacent_col_facts': 0.30833333333333335, 'number_adjacent_block_facts': 0.001}"
38,39,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.583333333333333, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
39,40,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.5, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.083333333333333, 'number_adjacent_col_facts': 0.376, 'number_adjacent_block_facts': 0.001}"
40,41,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.5, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.083333333333333, 'number_adjacent_col_facts': 0.23314285714285715, 'number_adjacent_block_facts': 0.3343333333333333}"
41,42,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.5, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 2.083333333333333, 'number_adjacent_col_facts': 0.17064285714285715, 'number_adjacent_block_facts': 0.501}"
42,43,"{'number_adjacent_facts_other_value': 0.645833333333333, 'number_other_facts_same_value': 2.9583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.5, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 1.5, 'number_adjacent_row_facts': 2.083333333333333, 'number_adjacent_col_facts': 0.17064285714285715, 'number_adjacent_block_facts': 0.501}"
43,44,"{'number_adjacent_facts_other_value': 0.34583333333333305, 'number_other_facts_same_value': 3.2083333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.5, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 1.75, 'number_adjacent_row_facts': 2.083333333333333, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.501}"
44,45,"{'number_adjacent_facts_other_value': 0.6791666666666664, 'number_other_facts_same_value': 3.2083333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 1.75, 'number_adjacent_row_facts': 1.583333333333333, 'number_adjacent_col_facts': 0.501, 'number_adjacent_block_facts': 0.0010000000000000009}"
45,46,"{'number_adjacent_facts_other_value': 0.3791666666666664, 'number_other_facts_same_value': 3.4583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 1.583333333333333, 'number_adjacent_col_facts': 0.201, 'number_adjacent_block_facts': 0.0010000000000000009}"
46,47,"{'number_adjacent_facts_other_value': 0.3791666666666664, 'number_other_facts_same_value': 3.4583333333333335, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.5, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.0009999999999994, 'other_col_cons': 3.5625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 1.083333333333333, 'number_adjacent_col_facts': 0.5760000000000001, 'number_adjacent_block_facts': 0.001}"
47,48,"{'number_adjacent_facts_other_value': 0.7958333333333331, 'number_other_facts_same_value': 3.291666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.0625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 0.583333333333333, 'number_adjacent_col_facts': 1.076, 'number_adjacent_block_facts': 0.3343333333333333}"
48,49,"{'number_adjacent_facts_other_value': 0.5815476190476188, 'number_other_facts_same_value': 3.541666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 2.5, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.0625, 'other_row_cons': 4.979166666666666, 'other_block_cons': 2.5, 'number_adjacent_row_facts': 0.583333333333333, 'number_adjacent_col_facts': 0.8617142857142858, 'number_adjacent_block_facts': 0.3343333333333333}"
49,50,"{'number_adjacent_facts_other_value': 0.2244047619047616, 'number_other_facts_same_value': 3.791666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.5, 'adjacent_row_used': 3.0, 'adjacent_block_used': 3.5009999999999994, 'other_col_cons': 3.0625, 'other_row_cons': 4.479166666666666, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.083333333333333, 'number_adjacent_col_facts': 0.36171428571428577, 'number_adjacent_block_facts': 0.5843333333333334}"
