,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.25,1.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,1.0,1.0,1.0,Difference
2,2.0,0.75,2.0,2.0,2.0,0.001,0.001,0.5,2.0,2.0,2.0,2.0,Final
3,2.0,0.75,2.0,2.0,2.0,0.001,0.001,0.5,2.0,2.0,2.0,2.0,Starting
4,1.0,0.2,1.0,1.0,1.0,-1.0,0.6,-0.5,1.0,0.0,1.0,1.0,Difference
5,3.0,0.95,3.0,3.0,3.0,0.001,0.601,0.001,3.0,2.0,3.0,3.0,Final
6,3.0,0.95,3.0,3.0,3.0,0.001,0.601,0.001,3.0,2.0,3.0,3.0,Starting
7,0.0,0.25,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
8,3.0,1.2,3.0,3.0,3.0,0.001,1.101,0.001,3.0,1.0,4.0,3.0,Final
9,3.0,1.2,3.0,3.0,3.0,0.001,1.101,0.001,3.0,1.0,4.0,3.0,Starting
10,0.0,0.25,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
11,3.0,1.45,3.0,3.0,3.0,0.001,1.601,0.001,3.0,0.001,5.0,3.0,Final
12,3.0,1.45,3.0,3.0,3.0,0.001,1.601,0.001,3.0,0.001,5.0,3.0,Starting
13,0.0,0.25,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
14,3.0,1.7,3.0,3.0,3.0,0.001,2.101,0.001,3.0,0.001,6.0,3.0,Final
15,3.0,1.7,3.0,3.0,3.0,0.001,2.101,0.001,3.0,0.001,6.0,3.0,Starting
16,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,-1.0,1.0,-0.5,Difference
17,2.5,2.033333333333333,3.0,3.0,3.0,0.001,3.101,0.001,3.0,0.001,7.0,2.5,Final
18,2.5,2.033333333333333,3.0,3.0,3.0,0.001,3.101,0.001,3.0,0.001,7.0,2.5,Starting
19,-0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,-0.25,0.0,0.0,Difference
20,2.25,2.3666666666666667,3.0,3.0,3.0,0.001,3.601,0.3343333333333333,3.0,0.001,7.0,2.5,Final
21,2.25,2.3666666666666667,3.0,3.0,3.0,0.001,3.601,0.3343333333333333,3.0,0.001,7.0,2.5,Starting
22,-1.0,0.25,0.0,0.0,0.0,0.0,0.5,-0.3333333333333333,0.0,-1.0,0.0,-1.0,Difference
23,1.25,2.6166666666666667,3.0,3.0,3.0,0.001,4.101,0.0010000000000000009,3.0,0.001,7.0,1.5,Final
24,1.25,2.6166666666666667,3.0,3.0,3.0,0.001,4.101,0.0010000000000000009,3.0,0.001,7.0,1.5,Starting
25,0.0,-0.4,0.0,-1.0,0.0,1.0,0.0,-0.6,-1.0,0.0,0.0,0.0,Difference
26,1.25,2.216666666666667,3.0,2.0,3.0,1.001,4.101,0.001,2.0,0.001,7.0,1.5,Final
27,1.25,2.216666666666667,3.0,2.0,3.0,1.001,4.101,0.001,2.0,0.001,7.0,1.5,Starting
28,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,-0.5,0.0,0.0,0.0,Difference
29,1.25,2.6166666666666667,3.0,2.0,3.0,1.001,4.101,0.751,1.5,0.001,7.0,1.5,Final
30,1.25,2.6166666666666667,3.0,2.0,3.0,1.001,4.101,0.751,1.5,0.001,7.0,1.5,Starting
31,,,,,,,,,,,,,Difference
32,1.25,2.6166666666666667,3.0,2.0,3.0,1.001,4.101,0.751,1.5,0.001,7.0,1.5,Final
33,1.25,2.6166666666666667,3.0,2.0,3.0,1.001,4.101,0.751,1.5,0.001,7.0,1.5,Starting
34,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,Difference
35,1.25,2.7595238095238095,3.0,2.0,3.0,1.001,4.101,0.751,0.5,0.001,7.0,1.5,Final
36,1.25,2.7595238095238095,3.0,2.0,3.0,1.001,4.101,0.751,0.5,0.001,7.0,1.5,Starting
37,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6,0.5,0.0,0.0,0.0,Difference
38,1.25,2.426190476190476,3.0,2.0,3.0,1.001,4.101,0.15100000000000002,1.0,0.001,7.0,1.5,Final
39,1.25,2.426190476190476,3.0,2.0,3.0,1.001,4.101,0.15100000000000002,1.0,0.001,7.0,1.5,Starting
40,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,Difference
41,1.25,2.426190476190476,3.0,2.0,2.0,2.001,4.101,1.151,1.5,0.001,7.0,1.5,Final
42,1.25,2.426190476190476,3.0,2.0,2.0,2.001,4.101,1.151,1.5,0.001,7.0,1.5,Starting
43,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
44,1.25,2.426190476190476,3.0,2.0,1.0,3.001,4.101,1.151,1.5,0.001,7.0,1.5,Final
45,1.25,2.426190476190476,3.0,2.0,1.0,3.001,4.101,1.151,1.5,0.001,7.0,1.5,Starting
46,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.25,0.0,0.0,Difference
47,1.4166666666666667,2.426190476190476,3.0,2.0,1.0,3.001,4.101,1.151,1.0,0.251,7.0,1.5,Final
48,1.4166666666666667,2.426190476190476,3.0,2.0,1.0,3.001,4.101,1.151,1.0,0.251,7.0,1.5,Starting
49,-0.14285714285714285,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,Difference
50,1.273809523809524,2.426190476190476,3.1,2.0,1.0,3.001,4.101,1.151,1.0,0.10814285714285715,7.0,1.5,Final
51,1.273809523809524,2.426190476190476,3.1,2.0,1.0,3.001,4.101,1.151,1.0,0.10814285714285715,7.0,1.5,Starting
52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.125,0.0,0.3333333333333333,Difference
53,1.273809523809524,2.426190476190476,4.1,2.0,1.0,3.001,4.101,2.151,2.0,0.001,7.0,1.8333333333333333,Final
54,1.273809523809524,2.426190476190476,4.1,2.0,1.0,3.001,4.101,2.151,2.0,0.001,7.0,1.8333333333333333,Starting
55,0.4,-0.5,0.4,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.4,0.0,0.0,Difference
56,1.673809523809524,1.926190476190476,4.5,3.0,2.0,2.001,3.101,1.1509999999999998,2.0,0.401,7.0,1.8333333333333333,Final
57,1.673809523809524,1.926190476190476,4.5,3.0,2.0,2.001,3.101,1.1509999999999998,2.0,0.401,7.0,1.8333333333333333,Starting
58,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,Difference
59,1.173809523809524,2.2595238095238095,4.5,3.0,2.0,2.001,4.101,1.1509999999999998,2.0,0.001,7.0,1.3333333333333333,Final
60,1.173809523809524,2.2595238095238095,4.5,3.0,2.0,2.001,4.101,1.1509999999999998,2.0,0.001,7.0,1.3333333333333333,Starting
61,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Difference
62,1.173809523809524,2.2595238095238095,4.5,3.0,1.0,3.001,4.101,2.151,3.0,0.001,7.0,1.3333333333333333,Final
63,1.173809523809524,2.2595238095238095,4.5,3.0,1.0,3.001,4.101,2.151,3.0,0.001,7.0,1.3333333333333333,Starting
64,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.0,Difference
65,0.7988095238095241,3.2595238095238095,4.5,3.0,1.0,3.001,4.101,2.151,4.0,0.001,7.0,1.3333333333333333,Final
66,0.7988095238095241,3.2595238095238095,4.5,3.0,1.0,3.001,4.101,2.151,4.0,0.001,7.0,1.3333333333333333,Starting
67,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.2857142857142857,0.0,0.0,Difference
68,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,3.001,5.101,2.151,3.0,0.2867142857142857,7.0,1.3333333333333333,Final
69,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,3.001,5.101,2.151,3.0,0.2867142857142857,7.0,1.3333333333333333,Starting
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,-0.25,Difference
71,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,3.001,5.101,2.151,3.0,0.42957142857142855,7.0,1.0833333333333333,Final
72,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,3.001,5.101,2.151,3.0,0.42957142857142855,7.0,1.0833333333333333,Starting
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.125,0.0,0.3333333333333333,Difference
74,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,4.0009999999999994,5.101,2.151,3.0,0.30457142857142855,7.0,1.4166666666666665,Final
75,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,4.0009999999999994,5.101,2.151,3.0,0.30457142857142855,7.0,1.4166666666666665,Starting
76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16666666666666666,0.0,1.0,Difference
77,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,5.0009999999999994,5.101,2.151,3.0,0.1379047619047619,7.0,2.4166666666666665,Final
78,1.0845238095238097,3.2595238095238095,4.5,3.0,1.0,5.0009999999999994,5.101,2.151,3.0,0.1379047619047619,7.0,2.4166666666666665,Starting
79,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,Difference
80,1.0845238095238097,3.2595238095238095,4.5,2.0,2.0,5.0009999999999994,6.101,1.1509999999999998,3.0,0.1379047619047619,7.0,2.4166666666666665,Final
81,1.0845238095238097,3.2595238095238095,4.5,2.0,2.0,5.0009999999999994,6.101,1.1509999999999998,3.0,0.1379047619047619,7.0,2.4166666666666665,Starting
82,0.0,0.2,0.0,1.0,-1.0,0.0,0.0,0.8333333333333334,-0.6666666666666666,0.0,0.0,0.0,Difference
83,1.0845238095238097,3.4595238095238097,4.5,3.0,1.0,5.0009999999999994,6.101,1.9843333333333333,2.3333333333333335,0.1379047619047619,7.0,2.4166666666666665,Final
