,labelled data,weights,regret
0,50,"[0.001, 29.167666666666662, 17.25, 6.0, 15.001000000000001, 26.0, 24.167666666666666, 33.91666666666667, 13.334333333333333, 28.666666666666664, 0.001, 2.5010000000000003]",0.12615419858717414
1,100,"[0.001, 43.75099999999999, 44.75, 21.0, 20.001, 51.0, 50.41766666666666, 68.08333333333334, 14.501, 52.41666666666666, 2.5010000000000003, 0.001]",0.13246972919108155
