,iter,weights
24,25,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.501, 'adjacent_block_used': 1.0, 'other_col_cons': 1.791666666666667, 'other_row_cons': 1.0, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.25, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6083333333333332}"
25,26,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.5, 'other_col_cons': 1.791666666666667, 'other_row_cons': 1.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.25, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6083333333333332}"
26,27,"{'number_adjacent_facts_other_value': 2.1666666666666665, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.5, 'other_col_cons': 1.791666666666667, 'other_row_cons': 1.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.4166666666666667, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6083333333333332}"
27,28,"{'number_adjacent_facts_other_value': 2.0666666666666664, 'number_other_facts_same_value': 2.1583333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 1.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.3166666666666667, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.3583333333333332}"
28,29,"{'number_adjacent_facts_other_value': 1.7666666666666664, 'number_other_facts_same_value': 2.4083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 0.5009999999999999, 'adjacent_block_used': 2.0, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 1.0166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.3583333333333332}"
29,30,"{'number_adjacent_facts_other_value': 1.7666666666666664, 'number_other_facts_same_value': 2.4083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 1.0166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.3583333333333332}"
30,31,"{'number_adjacent_facts_other_value': 1.7666666666666664, 'number_other_facts_same_value': 2.4083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6916666666666664}"
31,32,"{'number_adjacent_facts_other_value': 2.0166666666666666, 'number_other_facts_same_value': 2.4083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 1.0166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6916666666666664}"
32,33,"{'number_adjacent_facts_other_value': 2.0166666666666666, 'number_other_facts_same_value': 2.4083333333333337, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.501, 'adjacent_block_used': 2.0, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.0166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6916666666666664}"
33,34,"{'number_adjacent_facts_other_value': 1.7666666666666666, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.501, 'adjacent_block_used': 2.0, 'other_col_cons': 2.791666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.7666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.4416666666666664}"
34,35,"{'number_adjacent_facts_other_value': 1.9666666666666666, 'number_other_facts_same_value': 2.325, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.501, 'adjacent_block_used': 2.0, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.0, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 1.0166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6416666666666664}"
35,36,"{'number_adjacent_facts_other_value': 1.6666666666666665, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.6416666666666664}"
36,37,"{'number_adjacent_facts_other_value': 1.722222222222222, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.8083333333333331}"
37,38,"{'number_adjacent_facts_other_value': 1.7777777777777777, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.9749999999999999}"
38,39,"{'number_adjacent_facts_other_value': 1.8333333333333333, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.1416666666666666}"
39,40,"{'number_adjacent_facts_other_value': 1.8888888888888888, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.7166666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
40,41,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.5, 'other_col_cons': 2.291666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.041666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
41,42,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 1.791666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
42,43,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.575, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
43,44,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.7, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
44,45,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.8000000000000003, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
45,46,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 2.9000000000000004, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
46,47,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 3.0250000000000004, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
47,48,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 3.1250000000000004, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
48,49,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 3.2500000000000004, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.5, 'other_block_cons': 2.541666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
49,50,"{'number_adjacent_facts_other_value': 2.013888888888889, 'number_other_facts_same_value': 3.2500000000000004, 'number_other_facts_other_value': 2.5, 'adjacent_col_used': 3.5, 'adjacent_row_used': 1.501, 'adjacent_block_used': 1.5, 'other_col_cons': 2.041666666666667, 'other_row_cons': 2.0, 'other_block_cons': 3.041666666666667, 'number_adjacent_row_facts': 0.9666666666666666, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 2.308333333333333}"
