,weights,regret
0,"[115.50000000000003, 3.7510000000000003, 77.0126598547651, 20.000999999999998, 61.0, 40.001, 89.83433333333335, 2.2390952380952385, 156.0, 66.251, 76.58333333333331, 46.66766666666666]",0.0878658874859853
