,iter,weights
27,28,"{'number_adjacent_facts_other_value': 0.5499999999999999, 'number_other_facts_same_value': 5.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 5.141666666666667, 'other_block_cons': 6.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.29266666666666663, 'number_adjacent_block_facts': 0.001}"
28,29,"{'number_adjacent_facts_other_value': 0.5499999999999999, 'number_other_facts_same_value': 5.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 5.141666666666667, 'other_block_cons': 6.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.29266666666666663, 'number_adjacent_block_facts': 0.001}"
29,30,"{'number_adjacent_facts_other_value': 0.1499999999999999, 'number_other_facts_same_value': 5.688095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 6.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
30,31,"{'number_adjacent_facts_other_value': 0.1499999999999999, 'number_other_facts_same_value': 5.688095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 6.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
31,32,"{'number_adjacent_facts_other_value': 0.1499999999999999, 'number_other_facts_same_value': 5.688095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 6.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 6.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
32,33,"{'number_adjacent_facts_other_value': 0.7749999999999999, 'number_other_facts_same_value': 5.688095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 7.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.801, 'number_adjacent_block_facts': 0.401}"
33,34,"{'number_adjacent_facts_other_value': 0.3749999999999999, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 7.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 0.801, 'number_adjacent_block_facts': 0.0010000000000000009}"
34,35,"{'number_adjacent_facts_other_value': 0.3749999999999999, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 7.0, 'adjacent_row_used': 7.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.732142857142857, 'other_row_cons': 6.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 0.801, 'number_adjacent_block_facts': 0.0010000000000000009}"
35,36,"{'number_adjacent_facts_other_value': 0.6607142857142856, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 7.0, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.732142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.7142857142857144, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
36,37,"{'number_adjacent_facts_other_value': 0.6607142857142856, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 8.0, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.732142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.2142857142857144, 'number_adjacent_col_facts': 0.601, 'number_adjacent_block_facts': 0.001}"
37,38,"{'number_adjacent_facts_other_value': 0.6607142857142856, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.732142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.7142857142857144, 'number_adjacent_col_facts': 0.9343333333333332, 'number_adjacent_block_facts': 0.001}"
38,39,"{'number_adjacent_facts_other_value': 0.6607142857142856, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 9.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.732142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 1.0476190476190477, 'number_adjacent_col_facts': 0.43433333333333324, 'number_adjacent_block_facts': 0.001}"
39,40,"{'number_adjacent_facts_other_value': 0.6607142857142856, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 9.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.732142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.04761904761904767, 'number_adjacent_col_facts': 0.9343333333333332, 'number_adjacent_block_facts': 0.001}"
40,41,"{'number_adjacent_facts_other_value': 1.232142857142857, 'number_other_facts_same_value': 5.688095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 9.0, 'adjacent_block_used': 0.001, 'other_col_cons': 3.7321428571428577, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.04761904761904767, 'number_adjacent_col_facts': 1.6843333333333332, 'number_adjacent_block_facts': 0.251}"
41,42,"{'number_adjacent_facts_other_value': 0.632142857142857, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 9.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.232142857142858, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 1.6843333333333332, 'number_adjacent_block_facts': 0.001}"
42,43,"{'number_adjacent_facts_other_value': 1.432142857142857, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.898809523809525, 'other_row_cons': 4.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.801, 'number_adjacent_col_facts': 1.6843333333333332, 'number_adjacent_block_facts': 0.001}"
43,44,"{'number_adjacent_facts_other_value': 1.932142857142857, 'number_other_facts_same_value': 5.854761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.898809523809525, 'other_row_cons': 3.1416666666666666, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.801, 'number_adjacent_col_facts': 2.184333333333333, 'number_adjacent_block_facts': 0.501}"
44,45,"{'number_adjacent_facts_other_value': 1.432142857142857, 'number_other_facts_same_value': 6.188095238095238, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.898809523809525, 'other_row_cons': 3.1416666666666666, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.30100000000000005, 'number_adjacent_col_facts': 2.184333333333333, 'number_adjacent_block_facts': 0.0010000000000000009}"
45,46,"{'number_adjacent_facts_other_value': 0.6321428571428569, 'number_other_facts_same_value': 6.854761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.898809523809525, 'other_row_cons': 4.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.30100000000000005, 'number_adjacent_col_facts': 1.184333333333333, 'number_adjacent_block_facts': 0.001}"
46,47,"{'number_adjacent_facts_other_value': 0.2571428571428569, 'number_other_facts_same_value': 7.854761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.898809523809525, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.30100000000000005, 'number_adjacent_col_facts': 0.684333333333333, 'number_adjacent_block_facts': 0.001}"
47,48,"{'number_adjacent_facts_other_value': 0.2571428571428569, 'number_other_facts_same_value': 7.854761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.898809523809525, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.30100000000000005, 'number_adjacent_col_facts': 0.684333333333333, 'number_adjacent_block_facts': 0.001}"
48,49,"{'number_adjacent_facts_other_value': 0.8285714285714283, 'number_other_facts_same_value': 7.354761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 12.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.898809523809525, 'other_row_cons': 5.141666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 1.434333333333333, 'number_adjacent_block_facts': 0.251}"
49,50,"{'number_adjacent_facts_other_value': 0.22857142857142831, 'number_other_facts_same_value': 7.854761904761905, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 12.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.898809523809525, 'other_row_cons': 5.641666666666667, 'other_block_cons': 7.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 0.434333333333333, 'number_adjacent_block_facts': 0.001}"
