,labelled data,weights,regret
0,50,"[16.0, 13.5, 23.5, 21.833333333333332, 6.0, 15.001000000000001, 1.251, 45.001000000000005, 5.001, 3.5, 11.0, 1.1676666666666673]",0.16623648641264088
1,100,"[21.0, 8.5, 23.5, 49.33333333333333, 11.0, 20.001, 3.334333333333333, 60.001000000000005, 9.167666666666667, 3.4176666666666664, 41.0, 0.001]",0.21681208734572444
