,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,-10.0,4.0,-15.0,1.0,-1.0,-1.0,-8.0,-6.0,-6.0,-4.0,-4.0,-4.0,Difference
2,0.001,21.0,0.001,6.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,Final
3,0.001,21.0,0.001,6.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,Starting
4,-3.0,0.0,20.0,0.0,0.0,-1.0,6.0,8.0,6.0,-4.0,2.0,-2.0,Difference
5,0.001,21.0,100.001,6.0,0.001,0.001,30.001,40.001,30.001,0.001,10.001,0.001,Final
6,0.001,21.0,100.001,6.0,0.001,0.001,30.001,40.001,30.001,0.001,10.001,0.001,Starting
7,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-2.0,Difference
8,0.001,21.0,100.001,6.0,0.001,0.001,30.001,40.001,30.001,10.001,10.001,0.001,Final
9,0.001,21.0,100.001,6.0,0.001,0.001,30.001,40.001,30.001,10.001,10.001,0.001,Starting
10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,Difference
11,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Final
12,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Starting
13,,,,,,,,,,,,,Difference
14,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Final
15,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Starting
16,,,,,,,,,,,,,Difference
17,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Final
18,0.001,21.0,100.001,6.0,5.001,0.001,30.001,40.001,30.001,15.001,5.0009999999999994,0.001,Starting
19,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,Difference
20,0.001,21.0,100.001,1.0,5.001,0.001,30.001,40.001,30.001,20.000999999999998,0.001,0.001,Final
21,0.001,21.0,100.001,1.0,5.001,0.001,30.001,40.001,30.001,20.000999999999998,0.001,0.001,Starting
22,,,,,,,,,,,,,Difference
23,0.001,21.0,100.001,1.0,5.001,0.001,30.001,40.001,30.001,20.000999999999998,0.001,0.001,Final
24,0.001,21.0,100.001,1.0,5.001,0.001,30.001,40.001,30.001,20.000999999999998,0.001,0.001,Starting
25,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Difference
