,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 4, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0]",-600.12,"[10, 0, 15, 0, 1, 1, 8, 8, 8, 4, 4, 4]",-2885.22,10,Miss
1,2,0,"[7, 0, 5, 0, 0, 1, 2, 2, 2, 0, 4, 5]",-824.77,"[6, 0, 19, 0, 1, 0, 8, 8, 8, 3, 3, 0]",-3083.7799999999997,10,0
2,3,0,"[7, 0, 5, 0, 0, 1, 2, 4, 4, 1, 5, 3]",-1125.77,"[6, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 6]",-312.66,10,1
3,4,0,"[1, 3, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1]",-521.11,"[7, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 5]",-303.85,10,1
4,5,0,"[8, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 8]",-302.88,"[10, 0, 0, 0, 0, 1, 0, 0, 0, 2, 4, 8]",-305.08,10,0
5,6,0,"[8, 0, 0, 1, 1, 1, 0, 0, 0, 4, 2, 3]",-503.03,"[8, 0, 0, 1, 1, 1, 0, 0, 0, 5, 2, 2]",-603.02,10,0
6,7,0,"[8, 0, 0, 0, 1, 1, 0, 0, 0, 7, 0, 3]",-800.93,"[8, 0, 0, 1, 1, 1, 0, 0, 0, 6, 1, 3]",-702.03,10,1
7,8,0,"[8, 0, 0, 1, 1, 1, 0, 0, 0, 3, 4, 3]",-405.03,"[8, 0, 0, 1, 1, 0, 0, 0, 0, 4, 4, 2]",-405.02,10,Draw
8,9,0,"[5, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 4]",-502.64000000000004,"[6, 1, 1, 1, 0, 1, 0, 1, 0, 1, 3, 5]",-503.75,10,0
9,10,0,"[4, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 1]",-304.52,"[5, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 5]",-501.55,10,0
10,11,0,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",-401.23,"[2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 2, 1]",-402.33,10,0
11,12,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-202.34,"[2, 3, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-302.34,10,0
12,13,0,"[2, 4, 0, 1, 1, 1, 0, 1, 3, 0, 2, 0]",-602.4300000000001,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 1]",-503.42,10,1
13,14,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-202.34,"[2, 3, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-302.34,10,0
14,15,0,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",-401.23,"[4, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 1]",-304.52,10,1
15,16,0,"[5, 1, 0, 1, 0, 0, 0, 0, 1, 0, 5, 2]",-105.63,"[10, 1, 0, 1, 0, 0, 0, 0, 1, 0, 6, 6]",-107.17,10,0
16,17,0,"[8, 0, 0, 1, 0, 1, 0, 0, 0, 1, 5, 5]",-205.95000000000002,"[8, 0, 0, 1, 0, 1, 0, 0, 0, 1, 4, 6]",-204.96,10,1
17,18,0,"[6, 2, 0, 1, 0, 0, 0, 2, 0, 0, 6, 1]",-406.71,"[7, 2, 0, 1, 0, 0, 0, 2, 0, 0, 6, 2]",-406.81999999999994,10,Draw
18,19,0,"[6, 2, 0, 1, 0, 0, 0, 2, 0, 0, 6, 1]",-406.71,"[7, 2, 0, 1, 0, 0, 0, 2, 0, 0, 6, 2]",-406.81999999999994,10,Draw
