,labelled data,weights,regret
0,50,"[1.0191666666666666, 0.865, 1.239648033126294, 1.6000000000000005, 0.30000000000000016, 1.4000000000000004, 1.0085714285714285, 1.6333333333333337, 0.001, 0.6225, 1.3683333333333338, 0.9000000000000001]",2.93213656167357e-05
1,100,"[1.62, 0.3583333333333333, 1.6396480331262944, 1.9000000000000008, 0.201, 1.5000000000000004, 1.271904761904762, 2.083333333333334, 0.0010000000000000009, 0.8450000000000002, 1.8847619047619055, 1.1100000000000003]",0.41427121363500535
