,weights,regret
0,"[55.5, 44.66766666666667, 1.5984025974025986, 70.001, 0.001, 71.0, 10.834333333333333, 0.001, 2.167666666666668, 36.0, 32.66666666666667, 54.33333333333333]",0.4343343826027053
