,labelled data,weights,regret
0,50,"[1.0189999999999981, 1.0528301886792482, 1.025, 1.0032258064516129, 1.0, 1.0, 1.3800000000000003, 1.1500000000000001, 0.833333333333333, 0.8750000000000004, 1.1, 0.98]",3.7221416324176535
1,100,"[1.0669999999999955, 1.0622641509433997, 1.0374999999999999, 1.018548387096774, 1.0, 1.0, 1.4400000000000004, 1.1500000000000001, 0.7833333333333329, 0.8875000000000004, 1.1, 0.7499999999999998]",3.4726606962254527
