,iter,weights
10,11,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.2916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 1.501, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.0, 'other_col_cons': 1.7708333333333333, 'other_row_cons': 2.8125, 'other_block_cons': 0.875, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
11,12,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 1.501, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.0, 'other_col_cons': 2.145833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 0.625, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
12,13,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 1.501, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.0, 'other_col_cons': 2.145833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 0.625, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
13,14,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.5, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 1.125, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
14,15,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.0, 'adjacent_block_used': 1.5, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 1.125, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
15,16,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 1.501, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.0, 'other_col_cons': 2.145833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 1.125, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
16,17,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.5, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 1.375, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
17,18,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.5, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.8125, 'other_block_cons': 1.375, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
18,19,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.5, 'adjacent_block_used': 2.0, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.3125, 'other_block_cons': 1.875, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
19,20,"{'number_adjacent_facts_other_value': 1.6607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 1.501, 'adjacent_row_used': 1.5, 'adjacent_block_used': 2.5, 'other_col_cons': 2.145833333333333, 'other_row_cons': 2.3125, 'other_block_cons': 1.875, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.375, 'number_adjacent_block_facts': 1.55}"
20,21,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.2416666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 1.5, 'adjacent_block_used': 2.0, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.3125, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.675, 'number_adjacent_block_facts': 1.55}"
21,22,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.2416666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.0, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.3125, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6125, 'number_adjacent_block_facts': 1.3}"
22,23,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.2416666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.0, 'other_col_cons': 1.645833333333333, 'other_row_cons': 2.3125, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6125, 'number_adjacent_block_facts': 1.3}"
23,24,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.5, 'other_col_cons': 1.145833333333333, 'other_row_cons': 2.6875, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6125, 'number_adjacent_block_facts': 1.3}"
24,25,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.4230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.5, 'other_col_cons': 1.145833333333333, 'other_row_cons': 2.6875, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6125, 'number_adjacent_block_facts': 1.3}"
25,26,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.0, 'other_col_cons': 1.145833333333333, 'other_row_cons': 2.6875, 'other_block_cons': 2.375, 'number_adjacent_row_facts': 2.3, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.55}"
26,27,"{'number_adjacent_facts_other_value': 1.9607142857142856, 'number_other_facts_same_value': 1.4916666666666667, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.5, 'adjacent_block_used': 1.5, 'other_col_cons': 1.145833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 2.875, 'number_adjacent_row_facts': 2.3, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.55}"
27,28,"{'number_adjacent_facts_other_value': 1.8357142857142856, 'number_other_facts_same_value': 1.6583333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.5, 'adjacent_block_used': 1.5, 'other_col_cons': 1.395833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 2.875, 'number_adjacent_row_facts': 2.175, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.55}"
28,29,"{'number_adjacent_facts_other_value': 1.8357142857142856, 'number_other_facts_same_value': 1.6583333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.5, 'adjacent_block_used': 1.5, 'other_col_cons': 1.395833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 2.875, 'number_adjacent_row_facts': 2.175, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.55}"
29,30,"{'number_adjacent_facts_other_value': 1.6357142857142857, 'number_other_facts_same_value': 1.9083333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 2.501, 'adjacent_row_used': 2.5, 'adjacent_block_used': 1.5, 'other_col_cons': 1.395833333333333, 'other_row_cons': 2.6875, 'other_block_cons': 2.875, 'number_adjacent_row_facts': 2.175, 'number_adjacent_col_facts': 1.8624999999999998, 'number_adjacent_block_facts': 1.35}"
30,31,"{'number_adjacent_facts_other_value': 1.8232142857142857, 'number_other_facts_same_value': 1.4083333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 2.5, 'adjacent_block_used': 1.5, 'other_col_cons': 0.895833333333333, 'other_row_cons': 2.6875, 'other_block_cons': 2.875, 'number_adjacent_row_facts': 1.6749999999999998, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.4333333333333333}"
31,32,"{'number_adjacent_facts_other_value': 1.8232142857142857, 'number_other_facts_same_value': 1.4083333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.0, 'other_col_cons': 0.895833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 3.375, 'number_adjacent_row_facts': 1.6749999999999998, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.4333333333333333}"
32,33,"{'number_adjacent_facts_other_value': 1.8232142857142857, 'number_other_facts_same_value': 1.4083333333333334, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 0.5, 'other_col_cons': 0.895833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.6749999999999998, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.4333333333333333}"
33,34,"{'number_adjacent_facts_other_value': 1.5732142857142857, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 0.5, 'other_col_cons': 1.395833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.4249999999999998, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 1.1833333333333333}"
34,35,"{'number_adjacent_facts_other_value': 1.3732142857142857, 'number_other_facts_same_value': 1.8250000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 0.5, 'other_col_cons': 1.895833333333333, 'other_row_cons': 2.1875, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.1749999999999998, 'number_adjacent_col_facts': 2.1125, 'number_adjacent_block_facts': 0.9833333333333334}"
35,36,"{'number_adjacent_facts_other_value': 1.6732142857142858, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 0.5, 'other_col_cons': 1.895833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.1749999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.2833333333333334}"
36,37,"{'number_adjacent_facts_other_value': 1.6732142857142858, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 0.5, 'other_col_cons': 1.895833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 1.1749999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.2833333333333334}"
37,38,"{'number_adjacent_facts_other_value': 1.6732142857142858, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 1.0, 'other_col_cons': 1.895833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.9249999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.6166666666666667}"
38,39,"{'number_adjacent_facts_other_value': 1.6732142857142858, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 1.5, 'other_col_cons': 1.895833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.8624999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.7833333333333334}"
39,40,"{'number_adjacent_facts_other_value': 1.6732142857142858, 'number_other_facts_same_value': 1.5750000000000002, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 1.895833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.7999999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.9500000000000002}"
40,41,"{'number_adjacent_facts_other_value': 1.3398809523809525, 'number_other_facts_same_value': 1.741666666666667, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.145833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.2999999999999998, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.616666666666667}"
41,42,"{'number_adjacent_facts_other_value': 1.0065476190476192, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.395833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.2833333333333337}"
42,43,"{'number_adjacent_facts_other_value': 1.0065476190476192, 'number_other_facts_same_value': 1.9083333333333337, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.395833333333333, 'other_row_cons': 1.9375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.6125, 'number_adjacent_block_facts': 1.2833333333333337}"
43,44,"{'number_adjacent_facts_other_value': 0.7565476190476192, 'number_other_facts_same_value': 2.075, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.395833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.3625, 'number_adjacent_block_facts': 1.0333333333333337}"
44,45,"{'number_adjacent_facts_other_value': 0.7565476190476192, 'number_other_facts_same_value': 2.075, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.395833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.3625, 'number_adjacent_block_facts': 1.0333333333333337}"
45,46,"{'number_adjacent_facts_other_value': 0.6851190476190478, 'number_other_facts_same_value': 2.325, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.645833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.3625, 'number_adjacent_block_facts': 0.5333333333333337}"
46,47,"{'number_adjacent_facts_other_value': 0.6226190476190478, 'number_other_facts_same_value': 2.825, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.001, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 3.145833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.3625, 'number_adjacent_block_facts': 0.28333333333333366}"
47,48,"{'number_adjacent_facts_other_value': 1.0392857142857146, 'number_other_facts_same_value': 2.6583333333333337, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.501, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.645833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8625, 'number_adjacent_block_facts': 0.6583333333333337}"
48,49,"{'number_adjacent_facts_other_value': 0.7059523809523813, 'number_other_facts_same_value': 2.825, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.501, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.895833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8625, 'number_adjacent_block_facts': 0.32500000000000034}"
49,50,"{'number_adjacent_facts_other_value': 0.7059523809523813, 'number_other_facts_same_value': 2.825, 'number_other_facts_other_value': 2.9230769230769234, 'adjacent_col_used': 3.501, 'adjacent_row_used': 3.5, 'adjacent_block_used': 2.0, 'other_col_cons': 2.895833333333333, 'other_row_cons': 2.4375, 'other_block_cons': 3.875, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 2.8625, 'number_adjacent_block_facts': 0.32500000000000034}"
