,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",-310.11,"[2, 1, 2, 3, 0, 0, 2, 0, 6, 6, 6, 10]",-926.66,0.5,0
1,2,0,"[1, 1, 1, 2, 0, 0, 1, 0, 1, 4, 0, 2]",-610.3299999999999,"[3, 2, 1, 4, 0, 0, 2, 2, 6, 2, 6, 10]",-726.86,0.5,0
2,3,0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",-200.10999999999999,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2]",-100.13,0.5,1
3,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-100.02000000000001,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",-200.11,0.5,0
4,5,0,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1]",-20.020000000000003,"[0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1]",-120.01,0.5,0
5,6,0,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1]",-20.03,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",-300.1,0.5,0
6,7,0,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 1]",-310.03,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3]",-100.14,0.5,1
7,8,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 4]",-110.05000000000001,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2]",-110.03999999999999,0.5,Draw
8,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-200.03,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-100.12,0.5,1
9,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-100.03,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-200.01999999999998,0.5,0
10,11,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 4]",-700.05,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 6, 0, 4]",-700.15,0.5,Draw
11,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 3]",-400.03999999999996,"[0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 0, 2]",-500.06,0.5,0
12,13,0,"[1, 1, 1, 2, 0, 0, 1, 0, 2, 3, 0, 3]",-510.34999999999997,"[1, 1, 1, 2, 0, 0, 2, 0, 1, 3, 0, 2]",-520.3299999999999,0.5,0
13,14,0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2]",-100.13,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 10]",-400.11,0.5,0
14,15,0,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1]",-210.12,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 2]",-200.13,0.5,1
15,16,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-0.22000000000000003,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-0.31000000000000005,0.5,Draw
