,labelled data,weights,regret
0,50,"[0.5654761904761905, 1.908333333333334, 1.3166666666666669, 0.7000000000000001, 1.0, 1.8000000000000007, 1.2750000000000001, 2.225000000000001, 1.0916666666666668, 1.8916666666666675, 0.13345238095238093, 0.5674999999999998]",0.13712947234919765
1,100,"[0.35047619047619044, 1.99, 1.516666666666667, 0.6000000000000001, 1.2000000000000002, 2.100000000000001, 1.6616666666666673, 2.575000000000001, 0.5250000000000002, 2.3433333333333346, 0.034333333333333334, 0.21433333333333338]",0.17209092163978484
