,weights,regret
0,"[7.381952380952382, 66.13195238095238, 78.33708323839902, 0.001, 111.0, 80.001, 78.26290476190476, 52.691476190476195, 44.0, 78.33433333333335, 5.001, 13.334333333333332]",1.095029581509906
