,iter,time exp 1,time exp 2
0,1,29.497995853424072,1.0314593315124512
1,2,14.215259790420532,17.107415676116943
2,3,10.79564094543457,15.87981367111206
3,4,16.457291841506958,16.216483116149902
4,5,16.61194658279419,20.562070846557617
5,6,9.481455564498901,11.473259925842285
6,7,15.479620933532715,18.709877490997314
7,8,10.356877326965332,12.671529531478882
8,9,14.732404708862305,15.022053241729736
9,10,17.93323016166687,23.691102266311646
10,11,12.42086672782898,13.87916088104248
11,12,16.327236890792847,21.746820211410522
12,13,15.72428560256958,19.667006731033325
13,14,18.36077332496643,19.55612802505493
14,15,16.476683378219604,23.397224187850952
15,16,19.209874629974365,27.466591358184814
16,17,27.899062156677246,27.184924602508545
17,18,6.9465320110321045,6.953196048736572
18,19,20.738564014434814,33.58961772918701
19,20,8.975716829299927,12.296865463256836
20,21,23.03116226196289,42.71988797187805
21,22,12.076695203781128,13.632282972335815
22,23,8.403107643127441,11.646634340286255
23,24,25.68013095855713,31.924351453781128
24,25,14.866173028945923,19.572264194488525
25,26,26.474403142929077,32.54071092605591
26,27,37.065271854400635,54.27981495857239
27,28,23.471302270889282,28.413862228393555
28,29,13.518437623977661,22.398009777069092
29,30,16.253074645996094,15.600708723068237
30,31,8.005921125411987,11.455477714538574
31,32,8.001230239868164,10.647991418838501
32,33,18.042325258255005,36.00616693496704
33,34,14.56652283668518,17.990585803985596
34,35,23.585180044174194,24.55937886238098
35,36,17.47066903114319,26.278930187225342
36,37,15.276366710662842,20.4862539768219
37,38,25.673773765563965,38.45405840873718
38,39,31.1279513835907,50.05673861503601
39,40,16.294493913650513,24.20457363128662
40,41,11.180006504058838,9.631777048110962
41,42,11.76702356338501,14.496315002441406
42,43,5.573182582855225,8.513935804367065
43,44,15.107605218887329,26.62244415283203
44,45,9.853493690490723,12.394075393676758
45,46,6.7101099491119385,9.216936588287354
46,47,8.309086799621582,13.528256177902222
47,48,6.800889492034912,13.733659029006958
48,49,5.911340951919556,13.40894365310669
49,50,5.629508018493652,6.315545082092285
50,51,50.260796785354614,62.11387395858765
51,52,6.964945554733276,17.572129487991333
52,53,2.1254608631134033,3.80739426612854
53,54,9.797743320465088,22.951205730438232
54,55,2.9447779655456543,6.0216498374938965
55,56,0.6461994647979736,1.0453426837921143
56,57,15.76372480392456,19.797005891799927
57,58,17.137189626693726,19.409193515777588
58,59,18.446324110031128,20.295533657073975
59,60,12.01509690284729,14.195940256118774
60,61,15.394325733184814,16.665179014205933
61,62,12.521328210830688,13.046294450759888
62,63,11.17212724685669,20.663177490234375
63,64,15.384221315383911,14.342296600341797
64,65,14.632628440856934,16.436067581176758
65,66,14.245313167572021,15.068552494049072
66,67,10.38801383972168,13.40714406967163
67,68,10.47357702255249,14.232747077941895
68,69,20.303120136260986,20.265151023864746
69,70,20.863646030426025,23.306706428527832
70,71,11.574419260025024,13.420183181762695
71,72,22.805760145187378,23.60819387435913
72,73,11.193082094192505,14.227148056030273
73,74,12.754990339279175,15.664425611495972
74,75,8.606414794921875,11.997293710708618
75,76,11.381041049957275,16.18880558013916
76,77,7.239549160003662,8.460289001464844
77,78,4.416871070861816,5.059255123138428
78,79,8.653772115707397,12.065101385116577
79,80,14.496152639389038,15.645190715789795
80,81,11.990848541259766,12.448554039001465
81,82,12.226175785064697,12.578492164611816
82,83,18.770468711853027,19.468369722366333
83,84,31.835315227508545,36.1673150062561
84,85,12.032341241836548,17.175081968307495
85,86,7.214846611022949,9.02860426902771
86,87,9.974903106689453,16.635127782821655
87,88,13.44596791267395,25.437368869781494
88,89,15.708209753036499,22.225152492523193
89,90,12.560917615890503,19.22692322731018
90,91,10.856920719146729,17.663426160812378
91,92,14.356892824172974,25.982930421829224
92,93,9.876294612884521,13.591983079910278
93,94,11.276095151901245,17.36528253555298
94,95,15.251946687698364,22.834730863571167
95,96,20.05230188369751,28.297630786895752
96,97,12.0214524269104,23.454169273376465
97,98,6.172720909118652,9.915465593338013
98,99,11.05368423461914,20.144373893737793
99,100,4.802799701690674,9.266749858856201
100,101,20.293317317962646,34.04232668876648
