,iter,weights
10,11,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
11,12,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
12,13,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
13,14,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
14,15,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
15,16,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
16,17,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
17,18,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
18,19,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
19,20,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
20,21,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
21,22,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
22,23,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
23,24,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
24,25,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
25,26,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
26,27,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 0.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 1.3333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.6666666666666667}"
27,28,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
28,29,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.3343333333333331, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
29,30,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.3343333333333331, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
30,31,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.3343333333333331, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
31,32,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.3343333333333331, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
32,33,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.3343333333333331, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
33,34,"{'number_adjacent_facts_other_value': 1.8, 'number_other_facts_same_value': 1.6676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.8, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1666666666666667}"
34,35,"{'number_adjacent_facts_other_value': 1.4, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 0.7666666666666667}"
35,36,"{'number_adjacent_facts_other_value': 1.4, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 0.7666666666666667}"
36,37,"{'number_adjacent_facts_other_value': 1.511111111111111, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1}"
37,38,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
38,39,"{'number_adjacent_facts_other_value': 1.511111111111111, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.1}"
39,40,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
40,41,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
41,42,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
42,43,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
43,44,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
44,45,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
45,46,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
46,47,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
47,48,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
48,49,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
49,50,"{'number_adjacent_facts_other_value': 1.6222222222222222, 'number_other_facts_same_value': 2.1676666666666664, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.001, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.333333333333333, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 0.30000000000000004, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.4333333333333333}"
