,weights,regret
0,"[2.8581428571428567, 47.33433333333333, 77.31619769119769, 20.000999999999998, 90.001, 71.0, 58.345238095238095, 89.33333333333334, 1.8095238095238066, 40.762904761904764, 2.8581428571428567, 33.16766666666667]",1.1010714069535563
