,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-0.11,"[2, 2, 1, 3, 0, 0, 5, 0, 6, 3, 6, 10]",-351.02,10,0
1,2,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",-0.02,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0]",-0.12000000000000001,10,0
2,3,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",-0.02,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,0
3,4,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",-10.02,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0]",-0.12000000000000001,10,1
4,5,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-0.11,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",-10.03,10,0
5,6,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-0.11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-0.11,10,Draw
6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-0.11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-0.11,10,Draw
7,8,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-0.11,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,10,0
8,9,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",-0.12000000000000001,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",-10.03,10,0
9,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",-10.21,10,Draw
10,11,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",-10.21,10,0
11,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
12,13,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
13,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
14,15,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
15,16,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-10.21,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
16,17,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-10.21,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,10,Draw
17,18,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2]",-120.11,10,0
18,19,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.02,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",-10.02,10,Draw
19,20,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-10.12,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1]",-10.03,10,Draw
20,21,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-10.12,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1]",-10.03,10,Draw
21,22,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-10.12,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1]",-10.03,10,Draw
22,23,0,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1]",-10.03,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-20.11,10,Miss
23,24,0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-20.11,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,Draw
24,25,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,10,Miss
25,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,10,1
26,27,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,10,1
27,28,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
28,29,0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-20.11,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,10,1
29,30,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
30,31,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
31,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
32,33,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
33,34,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-10.22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
34,35,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1]",-10.32,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
35,36,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1]",-10.32,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
36,37,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1]",-10.32,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
37,38,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1]",-10.32,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,10,Draw
38,39,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
39,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",-10.41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 2]",-20.81,10,0
40,41,0,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1]",-10.43,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-20.21,10,0
41,42,0,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1]",-10.43,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1]",-10.51,10,Draw
42,43,0,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1]",-10.43,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1]",-10.51,10,Draw
43,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1]",-10.51,"[0, 0, 0, 0, 0, 0, 0, 1, 6, 2, 0, 0]",-0.27,10,1
44,45,0,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]",-0.23,"[0, 0, 0, 0, 0, 0, 1, 1, 6, 1, 0, 0]",-0.18,10,Draw
45,46,0,"[0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0]",-0.14,"[0, 0, 0, 0, 0, 0, 0, 2, 6, 2, 0, 0]",-0.28,10,0
46,47,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-20.01,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-20.11,10,Draw
