,labelled data,weights,regret
0,50,"[1.1, 1.2000000000000002, 1.2000000000000002, 1.5000000000000004, 1.0, 1.3000000000000003, 0.40000000000000013, 1.8000000000000007, 0.13333333333333347, 1.1333333333333335, 1.1, 0.24333333333333346]",0.336896867962431
1,100,"[1.1, 1.2000000000000002, 1.2000000000000002, 1.6000000000000005, 1.0, 1.5000000000000004, 0.101, 1.8000000000000007, 0.07600000000000001, 0.9583333333333337, 1.1, 0.28500000000000014]",0.17472912870466667
