,weights,regret
0,"[94.85714285714286, 15.000999999999994, 71.0, 40.001, 31.0, 20.001000000000005, 82.66666666666667, 66.501, 2.5010000000000003, 82.0, 79.66666666666666, 18.41766666666667]",0.41829291146835684
