,iter,time exp 1,time exp 2
0,1,20.04812479019165,6.700167894363403
1,2,21.4395592212677,22.469362258911133
2,3,41.86832070350647,43.383119106292725
3,4,17.77697992324829,52.37429165840149
4,5,31.516075134277344,50.60433483123779
5,6,32.37341618537903,67.26114797592163
6,7,33.01448035240173,79.14352512359619
7,8,26.825884103775024,60.38679099082947
8,9,28.764214754104614,56.73924708366394
9,10,20.220093250274658,51.28498673439026
10,11,17.63525676727295,54.02244520187378
11,12,45.639161586761475,68.51354885101318
12,13,43.79507780075073,83.32331395149231
13,14,38.19013333320618,107.81476283073425
14,15,43.40710210800171,69.91665410995483
15,16,24.490680932998657,27.800901174545288
16,17,23.798463582992554,29.540157318115234
17,18,24.413496494293213,30.85589027404785
18,19,24.241511583328247,53.99188852310181
19,20,22.62312912940979,59.58746314048767
20,21,31.708313465118408,58.21986532211304
21,22,20.14012098312378,47.42070555686951
22,23,19.020269870758057,54.601130962371826
23,24,20.027711391448975,53.180474281311035
24,25,18.917084455490112,43.530200719833374
25,26,19.97228980064392,40.086965560913086
26,27,36.99382257461548,59.49056363105774
27,28,16.913711071014404,40.342819690704346
28,29,30.585565328598022,62.112207889556885
29,30,18.6283061504364,43.92603659629822
30,31,29.702295541763306,66.81874322891235
31,32,19.058032035827637,37.82249188423157
32,33,30.04990243911743,65.27645492553711
33,34,15.213497400283813,41.18942737579346
34,35,31.231204748153687,58.125532150268555
35,36,10.581591367721558,38.08480095863342
36,37,20.84368896484375,39.81489968299866
37,38,14.856532335281372,39.58882117271423
38,39,28.686450004577637,52.31514620780945
39,40,15.369503021240234,35.047117710113525
40,41,34.3067409992218,55.31293201446533
41,42,16.400497913360596,47.94929099082947
42,43,35.18852376937866,59.72453784942627
43,44,16.705832958221436,37.45056128501892
44,45,33.05663061141968,46.44090557098389
45,46,16.5080668926239,34.028849840164185
46,47,32.77175974845886,59.33387207984924
47,48,13.585569858551025,38.00127673149109
48,49,33.10836362838745,45.64413022994995
49,50,14.321194171905518,40.56011414527893
50,51,25.381744146347046,45.941431760787964
51,52,11.54703164100647,45.38565468788147
52,53,30.467974185943604,37.90016770362854
53,54,15.697382688522339,44.27890753746033
54,55,12.139990091323853,37.665138483047485
55,56,12.053113222122192,46.32662081718445
56,57,14.17666745185852,28.24966073036194
57,58,13.335175037384033,39.77792143821716
58,59,32.13261342048645,72.08376026153564
59,60,13.31680417060852,38.214595317840576
60,61,24.73470711708069,44.748258113861084
61,62,41.16351246833801,64.96022963523865
62,63,13.880270957946777,25.258224964141846
63,64,38.5406277179718,86.03974294662476
64,65,12.864840030670166,55.34014391899109
65,66,21.885920524597168,65.30353879928589
66,67,51.7780921459198,106.36310172080994
67,68,18.92492127418518,26.53143882751465
68,69,15.51853060722351,78.24507403373718
69,70,15.111308813095093,58.98090624809265
70,71,14.394612789154053,65.97332572937012
71,72,20.26636791229248,71.22067952156067
72,73,19.477434873580933,59.86699175834656
73,74,14.76766848564148,72.3186891078949
74,75,15.846052408218384,49.11629605293274
75,76,14.240477323532104,59.04876756668091
76,77,11.308199882507324,57.43418025970459
77,78,23.677173852920532,44.302348613739014
78,79,11.893340110778809,78.98919987678528
79,80,15.264931678771973,88.03113174438477
80,81,12.796006679534912,68.07397270202637
81,82,13.322582960128784,87.79264736175537
82,83,10.610473155975342,85.73119449615479
83,84,14.282941341400146,65.79935956001282
84,85,12.361998319625854,71.44909191131592
85,86,9.608851432800293,53.87090563774109
86,87,47.12745523452759,82.91918134689331
87,88,11.502638578414917,25.03413438796997
88,89,10.934767007827759,22.631757974624634
89,90,48.16992998123169,94.50849461555481
90,91,12.15794825553894,40.886107444763184
91,92,9.047247171401978,62.39838242530823
92,93,46.89700889587402,83.21443128585815
93,94,10.51663088798523,58.58855152130127
94,95,10.803962469100952,55.43559217453003
95,96,12.323936223983765,49.68976807594299
96,97,8.450969934463501,62.74262738227844
97,98,14.429587841033936,44.63775062561035
98,99,8.083840608596802,49.10561752319336
99,100,48.299293756484985,66.31248354911804
100,101,8.227991104125977,47.10509920120239
