,iter,time exp 1,time exp 2
0,1,2.057088613510132,1.9759392738342285
1,2,2.1337902545928955,2.054372787475586
2,3,5.4694342613220215,2.974677801132202
3,4,2.870076894760132,3.5668442249298096
4,5,3.335435628890991,3.4681100845336914
5,6,3.07165789604187,2.4600048065185547
6,7,2.717289686203003,3.689911365509033
7,8,2.9933738708496094,2.8621602058410645
8,9,2.893123149871826,3.7554426193237305
9,10,3.378122091293335,3.9173007011413574
10,11,2.5520756244659424,2.4122531414031982
11,12,2.310915231704712,2.2479631900787354
12,13,3.3551125526428223,3.554967164993286
13,14,2.7079031467437744,8.196314811706543
14,15,2.7661190032958984,3.262871503829956
15,16,2.697838544845581,3.323239326477051
16,17,2.6879220008850098,2.8369457721710205
17,18,4.839584589004517,5.380584955215454
18,19,3.874302625656128,4.1289567947387695
19,20,3.61891770362854,7.492997646331787
20,21,4.2313010692596436,5.155763864517212
21,22,3.7780306339263916,4.099863290786743
22,23,6.351833343505859,5.508486747741699
23,24,2.914109468460083,5.5724499225616455
24,25,5.1072797775268555,11.730540037155151
25,26,4.336715936660767,3.7253823280334473
26,27,3.122535467147827,15.312558650970459
27,28,3.681459903717041,13.450666189193726
28,29,3.3606557846069336,5.552495718002319
29,30,3.568809747695923,4.602582216262817
30,31,4.2102577686309814,3.3535399436950684
31,32,3.195704698562622,5.661468744277954
32,33,3.7022833824157715,5.52902364730835
33,34,2.9499611854553223,8.310714960098267
34,35,3.185034990310669,7.001898527145386
35,36,5.659381866455078,6.721752166748047
36,37,4.0962536334991455,3.889254331588745
37,38,2.952493190765381,5.308433294296265
38,39,5.6302478313446045,26.482616901397705
39,40,5.4623119831085205,21.8065984249115
40,41,3.7959020137786865,10.899371147155762
41,42,2.8910422325134277,12.618464231491089
42,43,3.872864007949829,4.084943532943726
43,44,3.672712564468384,3.617189407348633
44,45,2.9120428562164307,6.08870792388916
45,46,3.0269529819488525,3.5259971618652344
46,47,3.0003552436828613,9.208727836608887
47,48,9.4403657913208,17.705430269241333
48,49,2.8005058765411377,2.46319580078125
49,50,3.6339197158813477,7.0309672355651855
50,51,5.008038520812988,12.039366722106934
51,52,3.378467321395874,5.800184011459351
52,53,3.741576671600342,12.341165781021118
53,54,3.6020257472991943,4.6995837688446045
54,55,4.207921028137207,11.220534563064575
55,56,2.9384286403656006,8.90876817703247
56,57,4.095050573348999,5.175073862075806
57,58,3.3006653785705566,4.315870523452759
58,59,3.3295116424560547,5.411621809005737
59,60,4.042486667633057,7.134194374084473
60,61,4.0961949825286865,6.556124925613403
61,62,3.7007248401641846,7.220844984054565
62,63,4.0704803466796875,6.0622100830078125
63,64,2.8663065433502197,5.13885760307312
64,65,3.5146801471710205,5.192739963531494
65,66,3.708178997039795,4.689321994781494
66,67,3.284130096435547,8.001854419708252
67,68,4.027237415313721,3.9966986179351807
68,69,4.362431764602661,4.787467956542969
69,70,9.790332794189453,20.519766807556152
70,71,2.8688912391662598,8.580201864242554
71,72,2.6368157863616943,5.369845390319824
72,73,4.477689266204834,9.6907799243927
73,74,3.3877711296081543,6.529158353805542
74,75,4.706458330154419,6.097372055053711
75,76,4.0633885860443115,4.867767810821533
76,77,4.099639654159546,16.49527382850647
77,78,4.253474950790405,6.770509958267212
78,79,4.42902684211731,5.341631174087524
79,80,14.06716012954712,7.722429275512695
80,81,2.6460421085357666,5.7374677658081055
81,82,4.052677631378174,10.083342790603638
82,83,4.090038537979126,9.288119316101074
83,84,3.90409779548645,5.517408847808838
84,85,3.135809898376465,8.162933111190796
85,86,4.064073801040649,5.426250219345093
86,87,4.324933290481567,5.77379584312439
87,88,3.4946413040161133,4.549035549163818
88,89,3.4504477977752686,5.9068827629089355
89,90,2.674406051635742,6.293029546737671
90,91,4.564681768417358,8.260035991668701
91,92,4.844289779663086,5.559829235076904
92,93,3.337423801422119,14.178858518600464
93,94,3.807636260986328,5.013260841369629
94,95,4.68926739692688,8.571320295333862
95,96,4.0407092571258545,5.00019645690918
96,97,3.3670151233673096,3.897548198699951
97,98,3.2243802547454834,7.687623739242554
98,99,3.60554575920105,8.47315502166748
99,100,3.715930700302124,20.987133979797363
100,101,2.5250136852264404,3.883289337158203
