,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2]",-300.03,"[1, 0, 0, 1, 1, 1, 0, 2, 6, 8, 6, 10]",-1106.46,0.5,0
1,2,0,"[2, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 3]",-400.53999999999996,"[2, 0, 0, 3, 0, 0, 0, 1, 2, 6, 0, 0]",-700.52,0.5,0
2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 4]",-500.05,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 2]",-500.03,0.5,Draw
3,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3]",-200.04,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4]",-200.04999999999998,0.5,Draw
4,5,0,"[1, 0, 0, 2, 0, 0, 1, 0, 0, 4, 0, 3]",-410.33,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 4, 0, 4]",-410.25,0.5,Draw
5,6,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4]",-300.05,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5]",-300.06,0.5,Draw
6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-100.02000000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-100.03,0.5,Draw
7,8,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 4]",-700.05,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 6, 0, 4]",-600.15,0.5,1
8,9,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-110.02000000000001,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",-210.01,0.5,0
9,10,0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 5]",-310.06,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 3, 0, 4]",-310.15000000000003,0.5,Draw
