,labelled data,weights,regret
0,50,"[0.94, 1.2749999999999992, 1.3599999999999999, 0.8, 1.1, 1.3000000000000003, 1.2374999999999996, 1.4124999999999992, 1.1000000000000005, 1.1749999999999998, 0.7249999999999999, 0.5999999999999999]",4.60219619369036
1,100,"[0.6599999999999999, 1.4499999999999995, 1.5933333333333326, 0.8, 1.1, 1.3000000000000003, 1.2874999999999994, 1.4749999999999992, 1.225, 1.0750000000000002, 0.3999999999999999, 0.5249999999999998]",0.7071138119810491
