,labelled data,weights,regret
0,50,"[1.1, 1.2000000000000002, 1.1, 0.5333333333333335, 1.0, 1.0, 0.6199999999999998, 1.1, 0.9166666666666669, 1.933333333333336, 1.1, 0.96]",16.462845191457802
1,100,"[0.8999999999999999, 1.3500000000000003, 1.1, 0.23333333333333361, 1.0, 1.0, 0.6999999999999998, 1.2000000000000002, 0.9166666666666669, 2.1000000000000023, 1.1, 1.08]",11.629083886827074
