,labelled data,weights,regret
0,50,"[1.3816666666666666, 0.9969047619047618, 1.3652684742158427, 1.3000000000000003, 0.5000000000000001, 1.6000000000000005, 1.2916666666666663, 1.266666666666667, 0.24750000000000016, 0.7500000000000001, 1.5950000000000002, 1.0833333333333335]",0.41527516107832874
1,100,"[1.384642857142857, 1.1152380952380956, 1.6372165261638951, 2.000000000000001, 0.0010000000000000009, 2.000000000000001, 1.166666666666666, 1.428571428571429, 0.07600000000000001, 0.6083333333333335, 1.711666666666667, 0.9583333333333333]",0.4127299861945449
