,labelled data,weights,regret
0,50,"[1.7000000000000002, 2.320754716981132, 4.333333333333332, 4.548387096774192, 2.0, 3.0, 4.0009999999999994, 6.0, 5.0009999999999994, 0.001, 6.0, 7.0009999999999994]",12.411155722195096
1,100,"[6.2, 4.396226415094339, 7.25, 7.451612903225806, 0.501, 3.0, 8.001, 6.0, 1.6676666666666664, 8.751000000000001, 6.0, 4.0009999999999994]",19.786711140179065
