,labelled data,weights,regret
0,50,"[11.0, 11.0, 11.0, 21.0, 11.0, 11.0, 21.0, 31.0, 5.001, 18.334333333333333, 21.0, 0.001]",0.5132399654866188
1,100,"[11.0, 0.001, 31.0, 51.0, 21.0, 31.0, 0.001, 41.0, 15.001000000000001, 0.8343333333333334, 41.0, 0.001]",0.15048808848451115
