,labelled data,weights,regret
0,50,"[1.4000000000000001, 1.1886792452830188, 6.416666666666667, 3.2580645161290307, 1.0, 1.0, 17.0, 16.0, 7.666666666666668, 1.251, 11.0, 12.0]",13.215165663838052
1,100,"[5.599999999999999, 0.4339622641509435, 10.583333333333332, 6.161290322580649, 0.001, 1.0, 17.0, 16.0, 7.666666666666668, 0.001, 11.0, 4.0]",8.93712754870449
