,labelled data,weights,regret
0,50,"[0.8250000000000001, 0.875, 1.288461538461538, 1.001, 0.001, 1.5, 0.5, 1.5625, 1.125, 0.6875, 0.8125, 1.0]",0.006809657340173164
1,100,"[0.8, 0.875, 1.7307692307692295, 1.001, 0.001, 1.5, 0.6875, 1.625, 1.0625, 0.8125, 0.625, 1.0]",0.011078503216726763
