,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,0.02,0.03773584905660377,0.041666666666666664,0.024193548387096774,0.0,0.0,1.0,1.0,0.8333333333333334,-0.125,1.0,1.0,Difference
2,1.2,1.3773584905660377,1.4166666666666665,1.2419354838709677,1.0,1.0,11.0,11.0,9.333333333333334,0.001,11.0,11.0,Final
3,1.2,1.3773584905660377,1.4166666666666665,1.2419354838709677,1.0,1.0,11.0,11.0,9.333333333333334,0.001,11.0,11.0,Starting
4,0.0,0.018867924528301886,0.0,0.008064516129032258,0.0,0.0,0.2,0.0,-0.16666666666666666,0.75,0.0,0.1,Difference
5,1.2,1.5660377358490565,1.4166666666666665,1.3225806451612903,1.0,1.0,13.0,11.0,7.666666666666668,7.501,11.0,12.0,Final
6,1.2,1.5660377358490565,1.4166666666666665,1.3225806451612903,1.0,1.0,13.0,11.0,7.666666666666668,7.501,11.0,12.0,Starting
7,0.0,0.018867924528301886,0.0,0.008064516129032258,0.0,0.0,0.2,0.0,-0.16666666666666666,-0.125,0.0,0.0,Difference
8,1.2,1.7547169811320753,1.4166666666666665,1.4032258064516128,1.0,1.0,15.0,11.0,6.000000000000002,6.251,11.0,12.0,Final
9,1.2,1.7547169811320753,1.4166666666666665,1.4032258064516128,1.0,1.0,15.0,11.0,6.000000000000002,6.251,11.0,12.0,Starting
10,0.0,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.1,Difference
11,1.2,1.7547169811320753,1.833333333333333,1.4838709677419353,1.0,1.0,15.0,11.0,6.000000000000002,5.001,11.0,13.0,Final
12,1.2,1.7547169811320753,1.833333333333333,1.4838709677419353,1.0,1.0,15.0,11.0,6.000000000000002,5.001,11.0,13.0,Starting
13,0.0,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.1,Difference
14,1.2,1.7547169811320753,2.2499999999999996,1.5645161290322578,1.0,1.0,15.0,11.0,6.000000000000002,3.7510000000000003,11.0,14.0,Final
15,1.2,1.7547169811320753,2.2499999999999996,1.5645161290322578,1.0,1.0,15.0,11.0,6.000000000000002,3.7510000000000003,11.0,14.0,Starting
16,0.0,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.1,Difference
17,1.2,1.7547169811320753,2.666666666666666,1.6451612903225803,1.0,1.0,15.0,11.0,6.000000000000002,2.5010000000000003,11.0,15.0,Final
18,1.2,1.7547169811320753,2.666666666666666,1.6451612903225803,1.0,1.0,15.0,11.0,6.000000000000002,2.5010000000000003,11.0,15.0,Starting
19,0.0,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.1,Difference
20,1.2,1.7547169811320753,3.0833333333333326,1.7258064516129028,1.0,1.0,15.0,11.0,6.000000000000002,1.2510000000000003,11.0,16.0,Final
21,1.2,1.7547169811320753,3.0833333333333326,1.7258064516129028,1.0,1.0,15.0,11.0,6.000000000000002,1.2510000000000003,11.0,16.0,Starting
22,0.0,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.1,Difference
23,1.2,1.7547169811320753,3.499999999999999,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,0.001000000000000334,11.0,17.0,Final
24,1.2,1.7547169811320753,3.499999999999999,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,0.001000000000000334,11.0,17.0,Starting
25,-0.01,0.0,0.0,-0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.1,Difference
26,1.0999999999999999,1.7547169811320753,3.499999999999999,1.7258064516129028,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,18.0,Final
27,1.0999999999999999,1.7547169811320753,3.499999999999999,1.7258064516129028,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,18.0,Starting
28,0.01,0.0,0.041666666666666664,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,Difference
29,1.2,1.7547169811320753,3.9166666666666656,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,17.0,Final
30,1.2,1.7547169811320753,3.9166666666666656,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,17.0,Starting
31,,,,,,,,,,,,,Difference
32,1.2,1.7547169811320753,3.9166666666666656,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,17.0,Final
33,1.2,1.7547169811320753,3.9166666666666656,1.8064516129032253,1.0,1.0,15.0,11.0,6.000000000000002,8.751000000000001,11.0,17.0,Starting
34,0.01,0.0,0.041666666666666664,-0.008064516129032258,0.0,0.0,0.2,0.0,-0.16666666666666666,0.0,0.0,-0.1,Difference
35,1.3,1.7547169811320753,4.333333333333332,1.7258064516129028,1.0,1.0,17.0,11.0,4.333333333333336,8.751000000000001,11.0,16.0,Final
36,1.3,1.7547169811320753,4.333333333333332,1.7258064516129028,1.0,1.0,17.0,11.0,4.333333333333336,8.751000000000001,11.0,16.0,Starting
