,labelled data,weights,regret
0,50,"[0.2777857142857143, 5.033333333333333, 2.5, 1.0, 1.001, 4.5009999999999994, 2.645833333333333, 3.9791666666666665, 1.6676666666666664, 3.666666666666666, 0.08135714285714285, 0.6926666666666665]",0.12849180580590489
1,100,"[1.3551666666666666, 5.033333333333334, 5.0, 1.5, 2.501, 7.0009999999999994, 5.704166666666667, 6.979166666666666, 0.4385, 6.416666666666666, 0.8117142857142858, 0.9914761904761904]",0.20463573590383805
