,iter,weights
27,28,"{'number_adjacent_facts_other_value': 2.05, 'number_other_facts_same_value': 4.971428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.625, 'other_row_cons': 2.4083333333333337, 'other_block_cons': 8.0, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 0.001}"
28,29,"{'number_adjacent_facts_other_value': 1.4499999999999997, 'number_other_facts_same_value': 5.471428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.625, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 8.0, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 0.6666666666666665, 'number_adjacent_block_facts': 0.001}"
29,30,"{'number_adjacent_facts_other_value': 1.0499999999999998, 'number_other_facts_same_value': 5.971428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.625, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 8.0, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
30,31,"{'number_adjacent_facts_other_value': 0.6749999999999998, 'number_other_facts_same_value': 6.971428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 10.0, 'adjacent_block_used': 0.001, 'other_col_cons': 3.625, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 8.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
31,32,"{'number_adjacent_facts_other_value': 1.4749999999999999, 'number_other_facts_same_value': 6.971428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 8.0, 'number_adjacent_row_facts': 2.3, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
32,33,"{'number_adjacent_facts_other_value': 1.4749999999999999, 'number_other_facts_same_value': 6.971428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 2.3, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
33,34,"{'number_adjacent_facts_other_value': 1.0749999999999997, 'number_other_facts_same_value': 7.471428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 1.7999999999999998, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
34,35,"{'number_adjacent_facts_other_value': 1.0749999999999997, 'number_other_facts_same_value': 7.471428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 1.7999999999999998, 'number_adjacent_col_facts': 0.16666666666666652, 'number_adjacent_block_facts': 0.001}"
35,36,"{'number_adjacent_facts_other_value': 1.3607142857142853, 'number_other_facts_same_value': 7.471428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 11.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 1.2999999999999998, 'number_adjacent_col_facts': 0.6666666666666665, 'number_adjacent_block_facts': 0.16766666666666666}"
36,37,"{'number_adjacent_facts_other_value': 1.3607142857142853, 'number_other_facts_same_value': 7.471428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 12.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 2.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.7999999999999998, 'number_adjacent_col_facts': 0.9999999999999998, 'number_adjacent_block_facts': 0.04266666666666666}"
37,38,"{'number_adjacent_facts_other_value': 0.9857142857142853, 'number_other_facts_same_value': 8.471428571428572, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 12.0, 'adjacent_row_used': 11.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.7999999999999998, 'number_adjacent_col_facts': 0.4999999999999998, 'number_adjacent_block_facts': 0.001}"
38,39,"{'number_adjacent_facts_other_value': 0.9857142857142853, 'number_other_facts_same_value': 8.471428571428572, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 12.0, 'adjacent_row_used': 12.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 1.133333333333333, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
39,40,"{'number_adjacent_facts_other_value': 0.9857142857142853, 'number_other_facts_same_value': 8.471428571428572, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 13.0, 'adjacent_row_used': 12.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.291666666666667, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.13333333333333308, 'number_adjacent_col_facts': 0.751, 'number_adjacent_block_facts': 0.001}"
40,41,"{'number_adjacent_facts_other_value': 1.5571428571428567, 'number_other_facts_same_value': 7.9714285714285715, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 12.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.291666666666667, 'other_row_cons': 3.9083333333333337, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.13333333333333308, 'number_adjacent_col_facts': 1.501, 'number_adjacent_block_facts': 0.251}"
41,42,"{'number_adjacent_facts_other_value': 1.1571428571428566, 'number_other_facts_same_value': 8.471428571428572, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 12.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.291666666666667, 'other_row_cons': 4.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.13333333333333308, 'number_adjacent_col_facts': 1.001, 'number_adjacent_block_facts': 0.001}"
42,43,"{'number_adjacent_facts_other_value': 1.9571428571428566, 'number_other_facts_same_value': 8.471428571428572, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.958333333333334, 'other_row_cons': 3.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.9333333333333331, 'number_adjacent_col_facts': 1.001, 'number_adjacent_block_facts': 0.001}"
43,44,"{'number_adjacent_facts_other_value': 1.4571428571428566, 'number_other_facts_same_value': 8.804761904761905, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 4.958333333333334, 'other_row_cons': 4.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.9333333333333331, 'number_adjacent_col_facts': 0.5009999999999999, 'number_adjacent_block_facts': 0.001}"
44,45,"{'number_adjacent_facts_other_value': 0.9571428571428566, 'number_other_facts_same_value': 9.13809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.958333333333334, 'other_row_cons': 4.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.4333333333333331, 'number_adjacent_col_facts': 0.5009999999999999, 'number_adjacent_block_facts': 0.001}"
45,46,"{'number_adjacent_facts_other_value': 0.5571428571428566, 'number_other_facts_same_value': 9.63809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.958333333333334, 'other_row_cons': 5.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.4333333333333331, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
46,47,"{'number_adjacent_facts_other_value': 0.1821428571428566, 'number_other_facts_same_value': 10.63809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 6.958333333333334, 'other_row_cons': 5.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
47,48,"{'number_adjacent_facts_other_value': 0.1821428571428566, 'number_other_facts_same_value': 10.63809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 14.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 6.958333333333334, 'other_row_cons': 5.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
48,49,"{'number_adjacent_facts_other_value': 0.753571428571428, 'number_other_facts_same_value': 10.13809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 15.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.958333333333334, 'other_row_cons': 5.908333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 0.8581428571428571, 'number_adjacent_block_facts': 0.001}"
49,50,"{'number_adjacent_facts_other_value': 1.353571428571428, 'number_other_facts_same_value': 9.63809523809524, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 15.0, 'adjacent_row_used': 13.0, 'adjacent_block_used': 0.001, 'other_col_cons': 5.958333333333334, 'other_row_cons': 5.408333333333333, 'other_block_cons': 9.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 1.858142857142857, 'number_adjacent_block_facts': 0.601}"
