,iter,weights
0,1,"{'number_adjacent_facts_other_value': 1, 'number_other_facts_same_value': 1, 'number_other_facts_other_value': 1, 'adjacent_col_used': 1, 'adjacent_row_used': 1, 'adjacent_block_used': 1, 'other_col_cons': 1, 'other_row_cons': 1, 'other_block_cons': 1, 'number_adjacent_row_facts': 1, 'number_adjacent_col_facts': 1, 'number_adjacent_block_facts': 1}"
1,2,"{'number_adjacent_facts_other_value': 1, 'number_other_facts_same_value': 1, 'number_other_facts_other_value': 1, 'adjacent_col_used': 1, 'adjacent_row_used': 1, 'adjacent_block_used': 1, 'other_col_cons': 1, 'other_row_cons': 1, 'other_block_cons': 1, 'number_adjacent_row_facts': 1, 'number_adjacent_col_facts': 1, 'number_adjacent_block_facts': 1}"
2,3,"{'number_adjacent_facts_other_value': 1.25, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0, 'other_row_cons': 1.75, 'other_block_cons': 2.0, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 0.6666666666666667}"
3,4,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.001, 'other_row_cons': 1.75, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
4,5,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.751, 'other_row_cons': 1.75, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
5,6,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.251, 'other_row_cons': 1.75, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
6,7,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.251, 'other_row_cons': 1.75, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
7,8,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.251, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
8,9,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.251, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
9,10,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 1.3333333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.251, 'other_row_cons': 2.0833333333333335, 'other_block_cons': 3.0, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.6666666666666665, 'number_adjacent_block_facts': 1.1666666666666667}"
