,labelled data,weights,regret
0,50,"[1.9500000000000004, 0.9583333333333336, 0.29691836734693877, 2.0, 1.5, 0.001, 0.75, 0.5, 1.5, 1.625, 2.375, 2.375]",14.722244747411452
1,100,"[1.9500000000000004, 1.3750000000000002, 0.001, 2.0, 1.5, 0.001, 0.375, 0.001, 1.3125, 1.625, 2.375, 2.5]",13.392038212447412
