,labelled data,weights,regret
0,50,"[2.5, 2.0, 3.0, 1.0, 1.5, 1.5, 3.5, 0.001, 0.75, 0.501, 3.0, 4.0]",1.5125426729937248
1,100,"[2.0, 2.0, 3.5, 0.9166666666666666, 1.5, 1.5, 3.5, 0.001, 1.1666666666666667, 0.41766666666666663, 3.0, 4.0]",1.1549255549396253
