,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-1.0,1.0,1.0,1.0,-1.0,0.75,0.75,1.0,1.0,1.0,1.0,Difference
2,1.5,0.5,1.5,1.5,1.5,0.5,1.375,1.375,1.5,1.5,1.5,1.5,Final
3,1.5,0.5,1.5,1.5,1.5,0.5,1.375,1.375,1.5,1.5,1.5,1.5,Starting
4,1.0,-0.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,Difference
5,2.0,0.25,1.5,2.0,1.5,0.001,0.875,0.875,2.0,1.5,2.0,2.0,Final
6,2.0,0.25,1.5,2.0,1.5,0.001,0.875,0.875,2.0,1.5,2.0,2.0,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
8,2.0,0.25,1.5,2.0,1.5,0.001,1.125,0.625,2.0,1.0,2.5,2.0,Final
9,2.0,0.25,1.5,2.0,1.5,0.001,1.125,0.625,2.0,1.0,2.5,2.0,Starting
10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
11,2.0,0.25,1.5,2.0,1.5,0.001,1.375,0.375,2.0,0.5,3.0,2.0,Final
12,2.0,0.25,1.5,2.0,1.5,0.001,1.375,0.375,2.0,0.5,3.0,2.0,Starting
13,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-1.0,1.0,0.0,Difference
14,2.0,0.25,1.5,2.0,1.5,0.001,1.625,0.125,2.0,0.001,3.5,2.0,Final
15,2.0,0.25,1.5,2.0,1.5,0.001,1.625,0.125,2.0,0.001,3.5,2.0,Starting
16,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,-1.0,1.0,-0.5,Difference
17,1.75,0.41666666666666663,1.5,2.0,1.5,0.001,2.125,0.001,2.0,0.001,4.0,1.75,Final
18,1.75,0.41666666666666663,1.5,2.0,1.5,0.001,2.125,0.001,2.0,0.001,4.0,1.75,Starting
19,-0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,-0.5,-1.0,-1.0,1.0,0.0,Difference
20,1.375,0.5833333333333333,1.5,2.0,1.5,0.001,2.375,0.001,1.5,0.001,4.5,1.75,Final
