,weights,regret
0,"[20.001, 5.001000000000001, 0.001, 76.0, 15.001000000000001, 11.0, 8.751000000000001, 0.001000000000000334, 99.16766666666666, 44.376000000000005, 21.0, 49.33333333333333]",1.1694612506204
