,iter,weights
10,11,"{'number_adjacent_facts_other_value': 3.821428571428571, 'number_other_facts_same_value': 0.9166666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.001, 'adjacent_row_used': 6.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.5416666666666665, 'other_row_cons': 0.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 3.5, 'number_adjacent_col_facts': 2.75, 'number_adjacent_block_facts': 1.9000000000000001}"
11,12,"{'number_adjacent_facts_other_value': 3.821428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0009999999999994, 'adjacent_row_used': 6.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.5416666666666665, 'other_row_cons': 1.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 3.5, 'number_adjacent_col_facts': 2.75, 'number_adjacent_block_facts': 1.9000000000000001}"
12,13,"{'number_adjacent_facts_other_value': 4.821428571428571, 'number_other_facts_same_value': 1.2380952380952381, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0009999999999994, 'adjacent_row_used': 6.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0416666666666665, 'other_row_cons': 1.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 2.75, 'number_adjacent_block_facts': 2.9000000000000004}"
13,14,"{'number_adjacent_facts_other_value': 4.821428571428571, 'number_other_facts_same_value': 1.2380952380952381, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0416666666666665, 'other_row_cons': 1.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 2.25, 'number_adjacent_block_facts': 2.4000000000000004}"
14,15,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0416666666666665, 'other_row_cons': 0.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 3.4000000000000004}"
15,16,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.0416666666666665, 'other_row_cons': 0.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 3.4000000000000004}"
16,17,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.04166666666666652, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 3.4000000000000004}"
17,18,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.04166666666666652, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 3.4000000000000004}"
18,19,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 6.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.9166666666666665, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 4.25, 'number_adjacent_block_facts': 2.4000000000000004}"
19,20,"{'number_adjacent_facts_other_value': 5.821428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 6.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.9166666666666665, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 4.25, 'number_adjacent_block_facts': 2.4000000000000004}"
20,21,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 6.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.4166666666666665, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.25, 'number_adjacent_block_facts': 3.0000000000000004}"
21,22,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 6.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.4166666666666665, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.2500000000000004}"
22,23,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 6.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.4166666666666665, 'other_row_cons': 1.625, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.2500000000000004}"
23,24,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.001, 'other_row_cons': 2.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.2500000000000004}"
24,25,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.001, 'other_row_cons': 2.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.2500000000000004}"
25,26,"{'number_adjacent_facts_other_value': 6.421428571428571, 'number_other_facts_same_value': 1.4880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 0.001, 'other_row_cons': 2.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.2500000000000004}"
26,27,"{'number_adjacent_facts_other_value': 7.0214285714285705, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.001, 'other_row_cons': 1.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 5.107142857142857, 'number_adjacent_block_facts': 3.8500000000000005}"
27,28,"{'number_adjacent_facts_other_value': 7.0214285714285705, 'number_other_facts_same_value': 0.9880952380952381, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.001, 'other_row_cons': 1.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 5.107142857142857, 'number_adjacent_block_facts': 3.8500000000000005}"
28,29,"{'number_adjacent_facts_other_value': 6.5214285714285705, 'number_other_facts_same_value': 1.3214285714285714, 'number_other_facts_other_value': 5.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 7.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 1.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.0, 'number_adjacent_col_facts': 5.107142857142857, 'number_adjacent_block_facts': 3.3500000000000005}"
29,30,"{'number_adjacent_facts_other_value': 6.5214285714285705, 'number_other_facts_same_value': 1.3214285714285714, 'number_other_facts_other_value': 6.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 1.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 4.107142857142857, 'number_adjacent_block_facts': 3.016666666666667}"
30,31,"{'number_adjacent_facts_other_value': 6.5214285714285705, 'number_other_facts_same_value': 1.3214285714285714, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 9.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 1.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 3.6071428571428568, 'number_adjacent_block_facts': 2.816666666666667}"
31,32,"{'number_adjacent_facts_other_value': 6.5214285714285705, 'number_other_facts_same_value': 1.3214285714285714, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 7.0009999999999994, 'adjacent_row_used': 8.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.001, 'other_row_cons': 2.875, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 3.6071428571428568, 'number_adjacent_block_facts': 2.816666666666667}"
32,33,"{'number_adjacent_facts_other_value': 6.5214285714285705, 'number_other_facts_same_value': 1.3214285714285714, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 8.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 2.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 3.6071428571428568, 'number_adjacent_block_facts': 2.816666666666667}"
33,34,"{'number_adjacent_facts_other_value': 5.8547619047619035, 'number_other_facts_same_value': 1.6547619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 8.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 3.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 2.6071428571428568, 'number_adjacent_block_facts': 2.1500000000000004}"
34,35,"{'number_adjacent_facts_other_value': 6.254761904761904, 'number_other_facts_same_value': 1.1547619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 8.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 2.375, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 3.1071428571428568, 'number_adjacent_block_facts': 2.5500000000000003}"
35,36,"{'number_adjacent_facts_other_value': 5.254761904761904, 'number_other_facts_same_value': 1.4047619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 8.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 2.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 2.1071428571428568, 'number_adjacent_block_facts': 1.5500000000000003}"
36,37,"{'number_adjacent_facts_other_value': 5.254761904761904, 'number_other_facts_same_value': 1.4047619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.001, 'other_row_cons': 2.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 2.1071428571428568, 'number_adjacent_block_facts': 1.5500000000000003}"
37,38,"{'number_adjacent_facts_other_value': 4.879761904761904, 'number_other_facts_same_value': 2.4047619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.001, 'other_row_cons': 3.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 1.6071428571428568, 'number_adjacent_block_facts': 1.1750000000000003}"
38,39,"{'number_adjacent_facts_other_value': 4.504761904761904, 'number_other_facts_same_value': 3.4047619047619047, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.001, 'other_row_cons': 4.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 6.0, 'number_adjacent_col_facts': 1.1071428571428568, 'number_adjacent_block_facts': 0.8000000000000003}"
39,40,"{'number_adjacent_facts_other_value': 4.129761904761904, 'number_other_facts_same_value': 4.404761904761905, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 4.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 5.5, 'number_adjacent_col_facts': 1.1071428571428568, 'number_adjacent_block_facts': 0.42500000000000027}"
40,41,"{'number_adjacent_facts_other_value': 3.4630952380952373, 'number_other_facts_same_value': 4.738095238095238, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.501, 'other_row_cons': 4.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 1.1071428571428568, 'number_adjacent_block_facts': 0.001}"
41,42,"{'number_adjacent_facts_other_value': 2.9630952380952373, 'number_other_facts_same_value': 5.071428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.501, 'other_row_cons': 5.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 0.6071428571428568, 'number_adjacent_block_facts': 0.001}"
42,43,"{'number_adjacent_facts_other_value': 2.9630952380952373, 'number_other_facts_same_value': 5.071428571428571, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 7.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.501, 'other_row_cons': 6.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 0.6071428571428568, 'number_adjacent_block_facts': 0.001}"
43,44,"{'number_adjacent_facts_other_value': 2.4630952380952373, 'number_other_facts_same_value': 5.404761904761904, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 7.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.501, 'other_row_cons': 7.875, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 0.10714285714285676, 'number_adjacent_block_facts': 0.001}"
44,45,"{'number_adjacent_facts_other_value': 2.4630952380952373, 'number_other_facts_same_value': 5.404761904761904, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.501, 'other_row_cons': 6.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 0.10714285714285676, 'number_adjacent_block_facts': 0.001}"
45,46,"{'number_adjacent_facts_other_value': 1.9630952380952373, 'number_other_facts_same_value': 5.738095238095237, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.501, 'other_row_cons': 7.875, 'other_block_cons': 6.75, 'number_adjacent_row_facts': 4.5, 'number_adjacent_col_facts': 0.001, 'number_adjacent_block_facts': 0.001}"
46,47,"{'number_adjacent_facts_other_value': 1.9630952380952373, 'number_other_facts_same_value': 5.738095238095237, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 9.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 3.001, 'other_row_cons': 7.875, 'other_block_cons': 7.75, 'number_adjacent_row_facts': 3.5, 'number_adjacent_col_facts': 0.601, 'number_adjacent_block_facts': 0.001}"
47,48,"{'number_adjacent_facts_other_value': 2.796428571428571, 'number_other_facts_same_value': 5.404761904761904, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.001, 'other_row_cons': 7.875, 'other_block_cons': 7.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.601, 'number_adjacent_block_facts': 0.6676666666666666}"
48,49,"{'number_adjacent_facts_other_value': 2.1297619047619043, 'number_other_facts_same_value': 5.738095238095237, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.501, 'other_row_cons': 7.875, 'other_block_cons': 7.75, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 1.601, 'number_adjacent_block_facts': 0.0010000000000000009}"
49,50,"{'number_adjacent_facts_other_value': 1.7297619047619044, 'number_other_facts_same_value': 6.238095238095237, 'number_other_facts_other_value': 7.0, 'adjacent_col_used': 10.001, 'adjacent_row_used': 8.0, 'adjacent_block_used': 0.001, 'other_col_cons': 3.501, 'other_row_cons': 7.875, 'other_block_cons': 7.75, 'number_adjacent_row_facts': 1.0, 'number_adjacent_col_facts': 1.601, 'number_adjacent_block_facts': 0.001}"
