,labelled data,weights,regret
0,50,"[1.1, 1.0, 1.4000000000000004, 1.2000000000000002, 1.0, 1.0, 1.5000000000000004, 0.8499999999999999, 0.4500000000000001, 0.6916666666666667, 1.1, 1.1]",0.7028744899206629
1,100,"[1.1, 1.0, 1.5000000000000004, 1.1, 1.0, 1.0, 1.5000000000000004, 0.95, 0.4750000000000001, 0.6916666666666667, 1.1, 1.1]",0.4246035710611115
