,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",-2.11,"[2, 0, 0, 3, 0, 0, 1, 0, 6, 7, 6, 10]",-623.6,0.1,0
1,2,0,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2]",-11.399999999999999,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",-11.12,0.1,1
2,3,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 3]",-3.41,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 1]",-203.21,0.1,0
3,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2]",-3.3000000000000003,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0]",-3.11,0.1,Draw
4,5,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-2.3000000000000003,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1]",-2.21,0.1,Draw
5,6,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",-10.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-10.2,0.1,Draw
6,7,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",-1.11,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-1.2000000000000002,0.1,Draw
7,8,0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 1, 2]",-105.3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 0, 3]",-5.41,0.1,1
8,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4]",-3.5,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 3]",-6.3999999999999995,0.1,0
9,10,0,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",-12.11,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1]",-13.11,0.1,0
10,11,0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",-202.2,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 2]",-104.3,0.1,1
11,12,0,"[1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1]",-205.12,"[1, 0, 2, 2, 0, 0, 0, 2, 0, 3, 0, 1]",-206.12,0.1,Draw
12,13,0,"[0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1]",-204.12,"[0, 0, 2, 2, 0, 0, 0, 2, 0, 3, 0, 1]",-205.12,0.1,0
13,14,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 2]",-7.22,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 2]",-8.209999999999999,0.1,Draw
14,15,0,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",-2.2100000000000004,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 0, 2]",-7.3100000000000005,0.1,Miss
15,16,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-1.01,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",-2.01,0.1,0
16,17,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",-11.11,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",-11.2,0.1,Draw
17,18,0,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 0, 3]",-13.32,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1]",-213.10999999999999,0.1,0
18,19,0,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",-101.01,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",-101.11,0.1,Draw
19,20,0,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 3]",-24.32,"[0, 0, 0, 1, 0, 1, 2, 2, 0, 2, 1, 1]",-223.11999999999998,0.1,Miss
20,21,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 3]",-13.31,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 3]",-14.31,0.1,Draw
21,22,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",-11.11,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",-12.11,0.1,Draw
22,23,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 0, 2]",-8.309999999999999,"[0, 0, 0, 0, 0, 0, 0, 2, 1, 8, 0, 2]",-8.319999999999999,0.1,Draw
