,labelled data,weights,regret
0,50,"[1.1, 1.1, 1.5000000000000004, 1.933333333333334, 1.0, 1.0, 1.1, 0.49999999999999994, 1.0, 0.5833333333333336, 1.5000000000000004, 0.5650000000000002]",1.0547635126581258
1,100,"[1.1, 1.3000000000000003, 1.7000000000000006, 1.983333333333334, 1.0, 1.1, 1.0, 0.44999999999999996, 0.9, 0.841071428571429, 1.5000000000000004, 0.5733333333333336]",6.452516908499365
