,iter,time exp 1,time exp 2
0,1,12.070507526397705,6.371596336364746
1,2,11.776410579681396,6.943723917007446
2,3,10.593199491500854,13.203882694244385
3,4,15.8923659324646,20.138354063034058
4,5,15.219398975372314,14.343766927719116
5,6,25.160761833190918,46.51777267456055
6,7,13.0559401512146,21.645267009735107
7,8,15.153074502944946,21.654415369033813
8,9,29.28790307044983,43.85383224487305
9,10,27.90412163734436,34.91082811355591
10,11,14.044318675994873,23.656070232391357
11,12,13.417874813079834,14.319973707199097
12,13,14.186986207962036,14.64732027053833
13,14,12.720132827758789,10.629392862319946
14,15,16.842236757278442,13.316237688064575
15,16,15.170382738113403,15.429182052612305
16,17,15.811490058898926,41.360435485839844
17,18,21.161290168762207,26.683756351470947
18,19,12.315309047698975,28.945730209350586
19,20,12.153887510299683,12.252990484237671
20,21,15.064391851425171,12.40926742553711
21,22,14.790436744689941,15.837602615356445
22,23,14.199707508087158,15.66700553894043
23,24,13.44335412979126,16.177425861358643
24,25,13.877987384796143,16.707387447357178
25,26,13.85721468925476,14.413658380508423
26,27,12.489564418792725,16.499064445495605
27,28,14.12782621383667,17.244094371795654
28,29,11.356334924697876,14.829895973205566
29,30,13.949315786361694,16.917545318603516
30,31,13.956819295883179,16.153563022613525
31,32,14.352736234664917,20.698174238204956
32,33,16.24333381652832,18.217967748641968
33,34,15.193765878677368,16.515734910964966
34,35,14.930426597595215,24.028995990753174
35,36,19.423452377319336,20.464651107788086
36,37,16.070820569992065,16.440778970718384
37,38,15.41321325302124,18.00339150428772
38,39,14.895818710327148,16.929022312164307
39,40,18.482328414916992,23.286813974380493
40,41,20.527487993240356,29.26722502708435
41,42,17.044504404067993,17.477144956588745
42,43,16.474426984786987,17.32837200164795
43,44,16.072086811065674,15.736579656600952
44,45,16.477592945098877,16.818005561828613
45,46,16.140446424484253,17.379470825195312
46,47,16.328517198562622,17.69261622428894
47,48,16.94438600540161,16.127812147140503
48,49,16.229856491088867,15.880891561508179
49,50,16.15546703338623,29.47580313682556
50,51,11.778314352035522,22.848018169403076
51,52,11.823242664337158,16.930335521697998
52,53,15.598127365112305,20.660331964492798
53,54,13.676164627075195,18.576826333999634
54,55,14.557443857192993,17.75007653236389
55,56,17.697933673858643,20.240296602249146
56,57,17.878867626190186,19.322164297103882
57,58,13.90355134010315,19.596169233322144
58,59,14.672936201095581,34.226232290267944
59,60,15.11521577835083,31.8823082447052
60,61,15.457220554351807,32.356935262680054
61,62,16.343600273132324,29.69890785217285
62,63,13.295166969299316,30.050276517868042
63,64,20.597654819488525,28.541620016098022
64,65,16.19788122177124,29.42696237564087
65,66,16.945703268051147,28.02391290664673
66,67,16.434638738632202,24.098594903945923
67,68,24.009079933166504,27.95676040649414
68,69,24.984318494796753,27.597034215927124
69,70,20.173354625701904,27.162917375564575
70,71,18.79922652244568,32.27026295661926
71,72,21.752651929855347,37.82885026931763
72,73,20.187983751296997,34.25792384147644
73,74,21.46397829055786,32.66039037704468
74,75,17.240283012390137,24.73827075958252
75,76,17.12863302230835,23.684566020965576
76,77,15.196020364761353,21.182873249053955
77,78,15.10800313949585,24.92750120162964
78,79,14.561201810836792,18.54468607902527
79,80,11.817798614501953,14.883161783218384
80,81,9.342607975006104,13.91147756576538
81,82,9.65962266921997,13.641561031341553
82,83,12.037261247634888,14.498942852020264
83,84,13.933597564697266,18.08282446861267
84,85,12.420570611953735,16.6715087890625
85,86,12.632944822311401,20.372036695480347
86,87,12.126156568527222,17.0103542804718
87,88,10.113626718521118,12.465595960617065
88,89,13.601879596710205,22.663260459899902
89,90,10.883188247680664,29.794363975524902
90,91,10.804988622665405,18.481773853302002
91,92,12.830041646957397,19.09861731529236
92,93,11.183377742767334,16.594453811645508
93,94,11.552382469177246,10.382999420166016
94,95,10.85561490058899,11.015102624893188
95,96,12.870686769485474,11.838397741317749
96,97,14.62722635269165,10.788551092147827
97,98,12.96040678024292,10.307577848434448
98,99,12.436347484588623,13.135645389556885
99,100,11.133754253387451,12.25284194946289
100,101,12.165097951889038,13.212338209152222
