grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[7 4 2 8 1 3 9 5 6]
 [0 0 0 0 7 9 0 0 0]
 [0 8 0 0 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [2, 6, 2]], ['FACT', [5, 8, 8]], ['FACT', [8, 7, 8]]]","[['COL', 6], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [1, 6, 8]]",2,2,0,1,0,0,0,0,2,0,2,2,6.971658229827881
"[[7 4 2 8 1 3 9 5 6]
 [0 0 0 0 7 9 8 0 0]
 [0 8 0 0 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 0]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [3, 0, 5]], ['FACT', [5, 8, 8]], ['FACT', [7, 6, 5]]]","[['ROW', 3], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 8, 5]]",1,3,0,1,0,0,0,1,2,0,1,1,7.478072881698608
"[[7 4 2 8 1 3 9 5 6]
 [0 0 0 0 7 9 8 0 0]
 [0 8 0 0 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [3, 4, 3]], ['FACT', [6, 6, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 3], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [7, 3, 3]]",0,4,0,1,0,0,0,2,2,0,0,0,8.156105279922485
"[[7 4 2 8 1 3 9 5 6]
 [0 0 0 0 7 9 8 0 0]
 [0 8 0 0 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 4, 7]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 6, 2]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [7, 3, 3]]]","[['ROW', 1], ['ROW', 0], ['COL', 3], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 3, 5]]",8,0,0,1,0,1,0,2,2,3,3,3,7.579772472381592
"[[7 4 2 8 1 3 9 5 6]
 [0 0 0 0 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 0, 5]], ['FACT', [6, 1, 5]]]","[['ROW', 2], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 2, 5]]",1,3,0,1,0,0,0,1,2,0,1,1,5.188063383102417
"[[7 4 2 8 1 3 9 5 6]
 [0 0 5 0 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 2, 5]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [2, 4, 6]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [7, 3, 3]]]","[['ROW', 2], ['ROW', 0], ['COL', 3], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 3, 2]]",8,0,0,1,0,1,0,2,2,3,3,3,4.5812177658081055
"[[7 4 2 8 1 3 9 5 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [7, 1, 6]]]","[['ROW', 2], ['ROW', 0], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 0, 6]]",4,2,0,0,0,1,1,2,1,4,0,1,5.235691547393799
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [7, 8, 4]]]","[['ROW', 2], ['ROW', 0], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 7, 4]]",4,2,0,0,0,1,1,2,1,4,0,1,3.982177495956421
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['ROW', 6], ['COL', 6], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 0, 9]]",4,2,0,0,0,1,1,2,1,4,0,2,4.963533163070679
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [8, 0, 9]]]","[['ROW', 1], ['ROW', 0], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 2, 9]]",4,2,0,0,0,1,1,2,1,4,0,1,4.251191854476929
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 6, 2]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['ROW', 5], ['COL', 6], ['COL', 1], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 1, 1]]",7,0,7,1,0,1,1,2,3,2,5,0,5.125428915023804
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [4, 1, 1]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 2], ['ROW', 0], ['COL', 1], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 1, 3]]",8,0,0,1,0,1,0,2,2,4,4,0,3.4887478351593018
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [4, 8, 5]], ['FACT', [5, 8, 8]], ['FACT', [7, 8, 4]], ['FACT', [8, 8, 2]]]","[['ROW', 2], ['ROW', 0], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [1, 8, 1]]",8,0,0,1,0,1,0,2,2,4,4,0,3.216982126235962
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]]]","[['ROW', 1], ['ROW', 0], ['ROW', 3], ['COL', 8], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 8, 3]]",4,3,0,1,0,0,1,3,2,2,2,0,4.975244760513306
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [0 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [3, 0, 5]], ['FACT', [8, 0, 9]]]","[['ROW', 1], ['ROW', 0], ['COL', 0], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 0, 1]]",8,0,0,1,0,1,0,2,2,5,3,2,3.56311297416687
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]]]","[['ROW', 1], ['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [2, 7, 7]]",8,0,0,0,0,1,0,2,2,8,0,2,3.139340400695801
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 7, 4]], ['FACT', [2, 7, 7]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 8], ['COL', 7], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 7, 1]]",8,0,0,1,0,1,0,2,2,3,4,2,3.5888845920562744
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 1 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [7, 7, 1]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 7], ['ROW', 6], ['COL', 6], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 6, 6]]",8,0,0,1,0,1,0,2,2,4,3,1,2.5669000148773193
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 1 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]]]","[['ROW', 7], ['ROW', 6], ['COL', 3], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 3, 1]]",8,0,0,1,0,1,0,2,2,3,5,0,1.7776648998260498
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 2, 5]], ['FACT', [2, 2, 9]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 7, 1]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]]]","[['ROW', 6], ['ROW', 8], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 2, 8]]",8,0,0,1,0,1,0,2,2,4,3,2,2.9665660858154297
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 1 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 8 3 9 0 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 0, 6]], ['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 8, 4]]]","[['ROW', 6], ['ROW', 8], ['COL', 0], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 0, 2]]",8,0,0,1,0,1,0,2,2,4,4,1,2.70363712310791
