grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[0 0 2 8 0 3 9 0 6]
 [0 0 0 2 7 9 8 0 0]
 [0 8 0 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 0, 5]], ['FACT', [6, 1, 5]]]","[['ROW', 2], ['COL', 1], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 2, 5]]",1,3,0,0,0,1,2,1,0,0,1,1,4.055252313613892
"[[0 0 2 8 0 3 9 0 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 0 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [1, 2, 5]], ['FACT', [2, 3, 5]], ['FACT', [4, 8, 5]], ['FACT', [7, 6, 5]]]","[['ROW', 1], ['ROW', 2], ['COL', 6], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 7, 5]]",0,4,0,0,0,1,2,2,0,0,0,0,3.603186845779419
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 0 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [2, 1, 8]], ['FACT', [2, 5, 4]], ['FACT', [5, 8, 8]], ['FACT', [7, 8, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 2], ['COL', 6], ['COL', 8], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 4]]",3,2,2,0,0,1,2,1,2,0,2,2,5.511073589324951
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 0 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 4, 7]], ['FACT', [3, 4, 3]], ['FACT', [4, 4, 2]], ['FACT', [5, 4, 5]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [8, 4, 4]]]","[['ROW', 0], ['ROW', 7], ['COL', 3], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [2, 4, 6]]",6,2,0,0,0,1,2,2,2,0,6,1,4.354598045349121
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [3, 0, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]]]","[['ROW', 0], ['ROW', 2], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 0, 6]]",1,3,3,0,0,1,2,2,2,0,1,0,4.4208362102508545
"[[0 0 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [3, 4, 3]], ['FACT', [6, 4, 8]]]","[['COL', 3], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [0, 4, 1]]",8,0,0,0,0,1,2,0,2,0,4,6,6.710325479507446
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]]]","[['ROW', 5], ['ROW', 0], ['ROW', 2], ['COL', 6], ['COL', 0], ['COL', 3], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 1, 3]]",5,3,7,0,0,1,4,3,3,0,4,2,6.060672998428345
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [3, 4, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]]]","[['ROW', 3], ['ROW', 1], ['ROW', 0], ['COL', 6], ['COL', 7], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 3]]",2,4,0,0,0,1,2,3,1,0,2,0,3.200026750564575
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [4, 4, 2]], ['FACT', [7, 3, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 8], ['ROW', 7], ['COL', 3], ['COL', 4], ['COL', 7], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [6, 5, 2]]",1,4,7,0,0,1,3,3,2,0,0,1,4.298608779907227
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 5], ['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [4, 0, 8]]",1,4,4,0,0,1,2,2,2,0,1,1,3.5393359661102295
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [4, 0, 8]], ['FACT', [6, 4, 8]], ['FACT', [8, 7, 8]]]","[['ROW', 6], ['ROW', 8], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 8]]",0,4,0,0,0,1,2,2,0,0,0,0,3.4000563621520996
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [8 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [4, 0, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]]]","[['ROW', 4], ['ROW', 5], ['COL', 3], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 5, 8]]",0,4,0,0,0,1,2,2,0,0,0,0,2.863576889038086
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [3, 4, 3]], ['FACT', [4, 0, 8]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",1,3,0,0,0,1,2,1,0,0,1,1,3.9482333660125732
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 0 5]
 [3 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [5, 0, 3]], ['FACT', [6, 6, 3]]]","[['ROW', 3], ['ROW', 5], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 3]]",0,4,0,0,0,1,2,2,0,0,0,0,2.961853504180908
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [3, 0, 5]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [6, 5, 2]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 4], ['ROW', 8], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [7, 0, 2]]",2,4,0,0,0,1,2,3,1,0,2,0,3.531306743621826
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [4, 0, 8]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 1], ['ROW', 8], ['ROW', 0], ['COL', 6], ['COL', 0], ['COL', 1], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 2, 9]]",1,3,7,0,0,1,3,4,2,0,1,0,7.836521863937378
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 4, 7]], ['FACT', [2, 5, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]]]","[['ROW', 3], ['ROW', 8], ['ROW', 0], ['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [6, 0, 4]]",3,4,5,0,0,1,2,4,2,0,2,1,9.02424693107605
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [2, 2, 9]], ['FACT', [3, 0, 5]], ['FACT', [4, 3, 9]], ['FACT', [5, 0, 3]], ['FACT', [6, 0, 4]], ['FACT', [7, 4, 9]]]","[['ROW', 4], ['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [8, 0, 9]]",3,3,0,0,0,1,2,2,1,0,3,1,3.487013816833496
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 6, 9]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [4, 0, 8]], ['FACT', [8, 0, 9]]]","[['ROW', 0], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 0, 1]]",5,1,2,0,0,1,2,1,2,0,3,3,8.617323398590088
"[[0 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [2, 0, 1]], ['FACT', [3, 0, 5]], ['FACT', [4, 0, 8]], ['FACT', [5, 0, 3]], ['FACT', [8, 1, 7]]]","[['ROW', 1], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 0, 7]]",4,2,0,0,0,1,2,1,1,0,4,1,4.030514240264893
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 0 0 0 5 0 0 0 8]
 [4 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 5, 4]], ['FACT', [5, 8, 8]], ['FACT', [7, 8, 4]]]","[['ROW', 0], ['ROW', 2], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 8, 1]]",4,2,2,0,0,1,2,2,2,0,2,2,7.183780193328857
