grid,hint_facts,hint_constraints,hint_derived,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,time
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 9 0 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 6, 5]]]","[['ROW', 4], ['ROW', 0], ['ROW', 7], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 1], ['COL', 5]]","['DERIVED', [8, 5, 5]]",1,7,0,1,0,0,0,7,0,0,1,0,6.415660619735718
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 9 0 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [3, 0, 5]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 6, 5]], ['FACT', [8, 5, 5]]]","[['ROW', 4], ['ROW', 0], ['ROW', 7], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 1], ['COL', 3]]","['DERIVED', [2, 3, 5]]",0,8,0,1,0,0,0,8,0,0,0,0,6.63873815536499
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 0 0]
 [0 8 9 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 0, 5]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 2], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 4]]",2,2,8,0,1,1,2,6,0,1,0,2,17.933837413787842
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [7, 4, 9]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 5, 5]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 1], ['COL', 6], ['COL', 7], ['COL', 8], ['COL', 4], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 2]]",1,4,19,1,0,1,4,8,0,1,0,1,18.89298415184021
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 3, 2]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 4, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 4, 8]], ['FACT', [7, 4, 9]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 8], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 2], ['COL', 4], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 2]]",2,5,2,0,0,1,2,6,0,2,0,1,13.735444068908691
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 3, 2]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [5, 7, 2]], ['FACT', [6, 4, 8]], ['FACT', [7, 4, 9]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 4]]","['DERIVED', [4, 4, 2]]",2,6,0,1,0,0,0,6,0,0,2,0,9.298097133636475
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [2, 2, 9]], ['FACT', [3, 1, 2]], ['FACT', [4, 3, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 1], ['COL', 7], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 1, 9]]",2,5,2,1,1,1,2,7,0,0,2,1,14.700321674346924
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [2, 2, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 7], ['COL', 8], ['COL', 0]]","['DERIVED', [8, 0, 9]]",2,6,0,1,0,0,2,8,0,2,0,0,14.738879442214966
"[[0 0 2 8 0 3 9 5 6]
 [0 0 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 4, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 1], ['COL', 7], ['COL', 8], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 1, 3]]",2,5,2,1,1,1,2,7,0,0,2,1,15.736446380615234
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [3, 4, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 0], ['ROW', 7], ['ROW', 1], ['COL', 8]]","['DERIVED', [2, 8, 3]]",2,6,0,1,0,0,0,6,0,0,2,0,11.2387535572052
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [5, 7, 2]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 7]]","['DERIVED', [4, 7, 3]]",1,7,0,1,0,0,0,7,0,0,1,1,9.133427143096924
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [2, 8, 3]], ['FACT', [3, 4, 3]], ['FACT', [4, 7, 3]], ['FACT', [6, 6, 3]], ['FACT', [7, 3, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 0]]","['DERIVED', [5, 0, 3]]",0,8,0,1,0,0,0,8,0,0,0,0,3.896418333053589
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [3, 4, 3]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [5, 7, 2]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 6], ['COL', 8], ['COL', 4], ['COL', 5], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 5, 2]]",0,6,10,1,1,1,3,7,1,0,0,0,14.724132776260376
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 3, 2]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [4, 4, 2]], ['FACT', [5, 7, 2]], ['FACT', [6, 5, 2]], ['FACT', [8, 8, 2]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 0]]","['DERIVED', [7, 0, 2]]",0,8,0,1,0,0,0,8,0,0,0,0,2.8445651531219482
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 7, 5]], ['FACT', [1, 2, 5]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [4, 8, 5]], ['FACT', [5, 0, 3]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [7, 6, 5]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 5], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 3], ['COL', 4], ['COL', 5], ['COL', 0], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 5, 8]]",0,6,7,1,0,1,3,8,0,0,0,0,9.15340805053711
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 5, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 0, 8]]",0,7,6,1,0,1,1,7,0,0,0,0,6.958001136779785
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [3, 5, 8]], ['FACT', [4, 0, 8]], ['FACT', [5, 8, 8]], ['FACT', [6, 4, 8]], ['FACT', [8, 7, 8]]]","[['ROW', 4], ['ROW', 8], ['ROW', 6], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 2], ['ROW', 1], ['COL', 2]]","['DERIVED', [7, 2, 8]]",0,8,0,1,0,0,0,8,0,0,0,0,2.8944480419158936
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 0 0]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [1, 7, 4]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]]]","[['ROW', 4], ['ROW', 8], ['ROW', 5], ['ROW', 1], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 8, 9]]",2,5,7,1,0,1,1,4,0,0,2,0,53.889729499816895
"[[0 0 2 8 0 3 9 5 6]
 [0 3 5 2 7 9 8 4 0]
 [0 8 9 5 0 4 2 0 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 2 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [2, 2, 9]], ['FACT', [3, 8, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 4], ['ROW', 8], ['ROW', 3], ['ROW', 5], ['ROW', 0], ['ROW', 7], ['ROW', 2], ['ROW', 1], ['COL', 7]]","['DERIVED', [6, 7, 9]]",0,8,0,1,0,0,0,8,0,0,0,0,2.8256893157958984
