,iter,time exp 1,time exp 2
0,1,11.513144731521606,1.059309959411621
1,2,12.595523357391357,16.649846076965332
2,3,9.564802885055542,13.938664674758911
3,4,12.363470315933228,16.333902835845947
4,5,7.726573705673218,12.017806768417358
5,6,9.38274097442627,15.805769920349121
6,7,12.171144008636475,12.90873122215271
7,8,13.965823650360107,16.45143437385559
8,9,7.921106576919556,9.746397018432617
9,10,8.005602598190308,10.959234952926636
10,11,11.778263092041016,17.278090476989746
11,12,13.18166470527649,19.984113216400146
12,13,16.136887311935425,15.010894060134888
13,14,9.370805501937866,12.9391930103302
14,15,4.448807239532471,6.560117483139038
15,16,14.336309432983398,16.27636957168579
16,17,15.888883590698242,23.231541633605957
17,18,22.332955837249756,32.193949937820435
18,19,24.479751586914062,29.889479398727417
19,20,21.758676290512085,31.948238134384155
20,21,15.45317006111145,15.942455053329468
21,22,31.613849401474,54.99818778038025
22,23,3.5430634021759033,5.134365081787109
23,24,37.51072144508362,61.831605672836304
24,25,31.209189891815186,51.734567165374756
25,26,3.522418975830078,6.371416330337524
26,27,6.314497470855713,12.241064071655273
27,28,5.072077751159668,6.276926040649414
28,29,8.352869272232056,15.863030433654785
29,30,4.470308780670166,7.040222644805908
30,31,10.176434516906738,15.986074209213257
31,32,3.662459373474121,6.693237781524658
32,33,4.885055303573608,11.146337032318115
33,34,4.413040637969971,7.417193412780762
34,35,7.914392471313477,24.767777681350708
35,36,3.1292295455932617,6.175760746002197
36,37,6.703207731246948,15.464138507843018
37,38,2.4008450508117676,3.4814980030059814
38,39,13.784540891647339,36.79809045791626
39,40,17.137077569961548,25.524682998657227
40,41,2.7983551025390625,4.653197526931763
41,42,12.349545955657959,22.265877723693848
42,43,6.923675298690796,11.398181676864624
43,44,3.605703353881836,6.408066987991333
44,45,18.15605926513672,25.661423921585083
45,46,3.508511543273926,5.124008893966675
46,47,15.137861251831055,28.606996297836304
47,48,2.10781192779541,5.75273060798645
48,49,25.71967601776123,90.46474480628967
49,50,21.264092683792114,48.80117750167847
50,51,59.15831708908081,137.18721532821655
51,52,3.3801629543304443,10.241400003433228
52,53,6.58531379699707,31.401997566223145
53,54,1.831103801727295,6.377174377441406
54,55,9.40799856185913,30.183753490447998
55,56,0.47603702545166016,1.1508548259735107
56,57,14.534559726715088,17.167569160461426
57,58,11.419260740280151,11.37441635131836
58,59,14.253716707229614,15.617570400238037
59,60,11.251283168792725,13.955668210983276
60,61,12.954738855361938,9.698625326156616
61,62,7.307368040084839,12.495486736297607
62,63,12.41318416595459,13.736204385757446
63,64,12.342285394668579,12.17091679573059
64,65,9.219338417053223,10.91534161567688
65,66,14.034737348556519,15.533416509628296
66,67,7.800769090652466,15.353188514709473
67,68,8.044145107269287,8.671645402908325
68,69,9.239563941955566,12.153387069702148
69,70,10.352687120437622,11.516608476638794
70,71,7.890984058380127,10.75932765007019
71,72,8.54597783088684,13.10825228691101
72,73,8.458918571472168,9.144104480743408
73,74,7.723164796829224,11.344929695129395
74,75,12.906508445739746,13.795664548873901
75,76,6.369404077529907,10.584961175918579
76,77,7.8071160316467285,16.534526824951172
77,78,14.18686556816101,18.536020040512085
78,79,13.23556399345398,16.07563614845276
79,80,5.2828779220581055,7.245667934417725
80,81,4.019038438796997,5.122535467147827
81,82,6.338891506195068,8.31889295578003
82,83,3.550994873046875,4.137626886367798
83,84,3.7588770389556885,5.618204832077026
84,85,10.74317979812622,16.208366632461548
85,86,3.0740444660186768,3.783928155899048
86,87,4.013240575790405,7.046305418014526
87,88,6.86874532699585,10.16719651222229
88,89,3.950070381164551,7.15390944480896
89,90,3.309603214263916,7.845793962478638
90,91,3.6173295974731445,6.132021427154541
91,92,4.3652496337890625,7.042340993881226
92,93,2.2549545764923096,5.016764402389526
93,94,3.606832265853882,7.835782051086426
94,95,2.7163233757019043,4.786813497543335
95,96,3.1543772220611572,5.288306474685669
96,97,2.9951534271240234,4.451531648635864
97,98,3.6884138584136963,4.493358135223389
98,99,5.042631387710571,6.072734355926514
99,100,4.372973203659058,6.633296489715576
100,101,2.729835033416748,4.092310667037964
