,labelled data,weights,regret
0,50,"[1.001, 1.1666666666666665, 5.0, 2.251, 1.001, 3.001, 2.3, 0.001, 3.0, 1.3630952380952377, 6.0, 3.25]",3.287957677977308
1,100,"[4.801, 2.1666666666666665, 10.0, 1.3593333333333335, 2.001, 4.0009999999999994, 3.3, 0.001, 1.501, 4.863095238095237, 6.0, 4.25]",3.4412174603825223
