,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 4, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]",-270.0,"[10, 0, 15, 1, 1, 0, 8, 8, 8, 4, 4, 4]",-1508.4,0.5,Miss
1,2,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-124.4,"[6, 0, 20, 0, 1, 0, 8, 8, 8, 3, 3, 0]",-1308.8999999999999,0.5,0
2,3,0,"[1, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1]",-233.2,"[4, 2, 0, 0, 1, 0, 1, 0, 1, 4, 0, 1]",-532.4,0.5,Miss
3,4,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-124.4,"[4, 2, 0, 0, 1, 0, 1, 0, 1, 4, 0, 1]",-532.4,0.5,0
4,5,0,"[3, 2, 2, 1, 0, 0, 1, 1, 2, 0, 2, 2]",-236.5,"[1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]",-443.1,0.5,0
5,6,0,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 1]",-332.6,"[1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]",-443.1,0.5,Miss
6,7,0,"[1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]",-443.1,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 1]",-332.6,0.5,1
7,8,0,"[0, 4, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0]",-342.0,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 0]",-331.6,0.5,1
8,9,0,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 1]",-332.6,"[1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]",-443.1,0.5,0
9,10,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-124.4,"[4, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 2]",-223.8,0.5,Miss
10,11,0,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 0]",-331.6,"[0, 4, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0]",-342.0,0.5,0
11,12,0,"[3, 3, 0, 1, 0, 0, 0, 2, 1, 0, 3, 1]",-332.6,"[2, 4, 0, 1, 0, 0, 0, 3, 1, 0, 2, 0]",-441.4,0.5,0
12,13,0,"[4, 1, 4, 1, 0, 0, 0, 1, 3, 0, 4, 2]",-219.8,"[4, 1, 4, 1, 0, 0, 0, 2, 2, 0, 4, 2]",-318.79999999999995,0.5,0
13,14,0,"[2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2]",-124.4,"[3, 0, 8, 1, 0, 0, 2, 2, 2, 0, 3, 2]",-332.6,0.5,0
14,15,0,"[5, 0, 8, 1, 0, 0, 1, 1, 3, 0, 5, 2]",-224.0,"[7, 0, 6, 1, 0, 0, 1, 1, 3, 0, 7, 2]",-222.39999999999998,0.5,Draw
15,16,0,"[8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 2]",-103.6,"[5, 0, 6, 1, 0, 0, 1, 0, 1, 0, 5, 2]",-120.0,0.5,0
16,17,0,"[5, 1, 0, 1, 0, 0, 0, 0, 1, 0, 5, 2]",-114.0,"[6, 0, 5, 1, 0, 0, 1, 0, 1, 0, 6, 2]",-119.19999999999999,0.5,0
17,18,0,"[4, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 1]",-222.8,"[4, 1, 8, 1, 0, 0, 1, 1, 1, 0, 4, 1]",-230.8,0.5,0
18,19,0,"[2, 4, 0, 1, 0, 0, 0, 3, 1, 0, 2, 0]",-441.4,"[1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]",-443.1,0.5,Draw
