,labelled data,weights,regret
0,50,"[1.2000000000000002, 1.6000000000000005, 1.7166666666666672, 1.691666666666667, 0.9, 1.4000000000000004, 0.5750000000000001, 2.000000000000001, 0.18333333333333343, 0.5583333333333331, 1.2000000000000002, 0.051000000000000004]",0.24420042982735343
1,100,"[1.2000000000000002, 1.6000000000000005, 1.7166666666666672, 2.291666666666667, 0.8, 1.4000000000000004, 0.3750000000000001, 2.5000000000000013, 0.201, 0.19404761904761866, 1.9000000000000008, 0.001]",0.24420042982735343
