,iter,weights
13,14,"{'number_adjacent_facts_other_value': 2.5, 'number_other_facts_same_value': 2.2666666666666666, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 2.0, 'other_block_cons': 1.7499999999999998, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 2.3}"
14,15,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 2.5166666666666666, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 1.7499999999999998, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 0.5, 'number_adjacent_block_facts': 1.2999999999999998}"
15,16,"{'number_adjacent_facts_other_value': 1.5, 'number_other_facts_same_value': 2.85, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 1.7499999999999998, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 0.5, 'number_adjacent_block_facts': 1.2999999999999998}"
16,17,"{'number_adjacent_facts_other_value': 2.5, 'number_other_facts_same_value': 2.85, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 1.7499999999999998, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.2999999999999998}"
17,18,"{'number_adjacent_facts_other_value': 2.5, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 1.7499999999999998, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.2999999999999998}"
18,19,"{'number_adjacent_facts_other_value': 2.5, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 1.5, 'other_block_cons': 2.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.2999999999999998}"
19,20,"{'number_adjacent_facts_other_value': 2.5, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 2.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.2999999999999998}"
20,21,"{'number_adjacent_facts_other_value': 2.6666666666666665, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 2.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.2999999999999998}"
21,22,"{'number_adjacent_facts_other_value': 2.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 2.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
22,23,"{'number_adjacent_facts_other_value': 2.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 2.5, 'other_block_cons': 2.75, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
23,24,"{'number_adjacent_facts_other_value': 3.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 2.8333333333333335, 'other_block_cons': 2.25, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
24,25,"{'number_adjacent_facts_other_value': 3.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 1.0, 'other_col_cons': 2.75, 'other_row_cons': 2.8333333333333335, 'other_block_cons': 2.25, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
25,26,"{'number_adjacent_facts_other_value': 3.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 1.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 1.0, 'other_col_cons': 2.75, 'other_row_cons': 2.8333333333333335, 'other_block_cons': 2.25, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
26,27,"{'number_adjacent_facts_other_value': 3.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 1.0, 'other_col_cons': 2.75, 'other_row_cons': 2.8333333333333335, 'other_block_cons': 2.25, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
27,28,"{'number_adjacent_facts_other_value': 3.7777777777777777, 'number_other_facts_same_value': 3.1, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 3.0009999999999994, 'adjacent_block_used': 2.0, 'other_col_cons': 2.75, 'other_row_cons': 3.8333333333333335, 'other_block_cons': 2.25, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
28,29,"{'number_adjacent_facts_other_value': 3.1777777777777776, 'number_other_facts_same_value': 3.6, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
29,30,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.6, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.633333333333333}"
30,31,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.6, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.3}"
31,32,"{'number_adjacent_facts_other_value': 3.9277777777777776, 'number_other_facts_same_value': 3.6, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.3}"
32,33,"{'number_adjacent_facts_other_value': 3.9277777777777776, 'number_other_facts_same_value': 3.6, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.3}"
33,34,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
34,35,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.25, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
35,36,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.5833333333333333, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
36,37,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 1.9166666666666665, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
37,38,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 2.4166666666666665, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
38,39,"{'number_adjacent_facts_other_value': 3.4277777777777776, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 3.4166666666666665, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 1.7999999999999998}"
39,40,"{'number_adjacent_facts_other_value': 3.5388888888888888, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 3.4166666666666665, 'number_adjacent_row_facts': 1.9, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
40,41,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 3.4166666666666665, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
41,42,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 3.4166666666666665, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
42,43,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
43,44,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 3.9333333333333336, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 4.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
44,45,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.133333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 4.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
45,46,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.133333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 4.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
46,47,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.133333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 4.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
47,48,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.333333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 4.0, 'other_col_cons': 3.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 4.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
48,49,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.333333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 3.0, 'other_col_cons': 2.75, 'other_row_cons': 4.833333333333334, 'other_block_cons': 5.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
49,50,"{'number_adjacent_facts_other_value': 3.7888888888888888, 'number_other_facts_same_value': 4.333333333333334, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0009999999999994, 'adjacent_block_used': 3.0, 'other_col_cons': 3.0833333333333335, 'other_row_cons': 4.833333333333334, 'other_block_cons': 5.083333333333333, 'number_adjacent_row_facts': 2.4, 'number_adjacent_col_facts': 2.666666666666667, 'number_adjacent_block_facts': 2.1333333333333333}"
