,weights,regret
0,"[36.0, 21.0, 0.001, 4.286714285714286, 11.0, 10.001, 36.0, 20.000999999999998, 26.000000000000004, 40.99999999999998, 20.999999999999996, 19.000999999999998]",0.577581051048016
