,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.25,1.0,1.0,-1.0,1.0,-0.5,1.0,-1.0,1.0,1.0,1.0,Difference
2,2.0,0.75,2.0,2.0,0.001,2.0,0.5,2.0,0.001,2.0,2.0,2.0,Final
3,2.0,0.75,2.0,2.0,0.001,2.0,0.5,2.0,0.001,2.0,2.0,2.0,Starting
4,-0.5,0.25,0.0,-1.0,1.0,0.0,1.0,-0.5,-0.3333333333333333,0.0,-1.0,-1.0,Difference
5,1.5,1.0,2.0,1.0,1.001,2.0,1.5,1.5,0.001,2.0,1.0,1.0,Final
6,1.5,1.0,2.0,1.0,1.001,2.0,1.5,1.5,0.001,2.0,1.0,1.0,Starting
7,0.0,0.25,0.0,-1.0,1.0,0.0,0.5,-0.5,0.3333333333333333,1.0,-1.0,0.0,Difference
8,1.5,1.25,2.0,0.001,2.001,2.0,2.0,1.0,0.3343333333333333,3.0,0.001,1.0,Final
9,1.5,1.25,2.0,0.001,2.001,2.0,2.0,1.0,0.3343333333333333,3.0,0.001,1.0,Starting
10,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,Difference
11,1.8333333333333333,1.5,2.0,0.001,2.001,2.0,2.0,2.0,0.0010000000000000009,3.0,0.3343333333333333,1.0,Final
12,1.8333333333333333,1.5,2.0,0.001,2.001,2.0,2.0,2.0,0.0010000000000000009,3.0,0.3343333333333333,1.0,Starting
13,-0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-0.3333333333333333,0.0,Difference
14,1.5,1.75,2.0,0.001,2.001,2.0,2.0,2.0,0.751,3.0,0.0010000000000000009,1.0,Final
15,1.5,1.75,2.0,0.001,2.001,2.0,2.0,2.0,0.751,3.0,0.0010000000000000009,1.0,Starting
16,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-1.0,0.0,Difference
17,0.5,2.0,2.0,0.001,2.001,2.0,2.0,2.0,1.001,3.0,0.001,1.0,Final
18,0.5,2.0,2.0,0.001,2.001,2.0,2.0,2.0,1.001,3.0,0.001,1.0,Starting
19,-0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-0.3333333333333333,0.0,Difference
20,0.16666666666666669,2.2,2.0,0.001,2.001,2.0,2.0,2.0,1.751,3.0,0.001,1.0,Final
21,0.16666666666666669,2.2,2.0,0.001,2.001,2.0,2.0,2.0,1.751,3.0,0.001,1.0,Starting
22,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.5,-0.25,0.0,0.3333333333333333,0.0,Difference
23,0.5,2.4000000000000004,2.0,0.001,2.001,2.0,2.0,2.5,1.501,3.0,0.3343333333333333,1.0,Final
24,0.5,2.4000000000000004,2.0,0.001,2.001,2.0,2.0,2.5,1.501,3.0,0.3343333333333333,1.0,Starting
25,-0.75,0.2,-1.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,-0.6666666666666666,-0.6666666666666666,Difference
26,0.001,2.6000000000000005,1.0,0.001,2.001,2.0,2.0,2.75,1.501,4.0,0.001,0.33333333333333337,Final
27,0.001,2.6000000000000005,1.0,0.001,2.001,2.0,2.0,2.75,1.501,4.0,0.001,0.33333333333333337,Starting
28,0.25,-0.2,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,Difference
29,0.251,2.4000000000000004,1.0,0.001,2.001,2.0,2.0,2.5,1.501,4.0,0.3343333333333333,0.6666666666666667,Final
30,0.251,2.4000000000000004,1.0,0.001,2.001,2.0,2.0,2.5,1.501,4.0,0.3343333333333333,0.6666666666666667,Starting
31,0.25,-0.2,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.25,0.6666666666666666,Difference
32,0.501,2.2,1.0,0.001,2.001,2.0,2.0,2.25,1.501,4.0,0.5843333333333334,1.3333333333333335,Final
33,0.501,2.2,1.0,0.001,2.001,2.0,2.0,2.25,1.501,4.0,0.5843333333333334,1.3333333333333335,Starting
34,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,0.0,Difference
35,0.251,2.4000000000000004,1.0,0.001,2.001,2.0,2.0,2.5,1.501,4.0,0.33433333333333337,1.3333333333333335,Final
36,0.251,2.4000000000000004,1.0,0.001,2.001,2.0,2.0,2.5,1.501,4.0,0.33433333333333337,1.3333333333333335,Starting
37,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,-0.3333333333333333,Difference
38,0.0010000000000000009,2.6000000000000005,1.0,0.001,2.001,2.0,2.0,2.75,1.501,4.0,0.08433333333333337,1.0000000000000002,Final
39,0.0010000000000000009,2.6000000000000005,1.0,0.001,2.001,2.0,2.0,2.75,1.501,4.0,0.08433333333333337,1.0000000000000002,Starting
40,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.5,-0.25,0.0,0.25,0.0,Difference
41,0.251,2.8000000000000007,1.0,0.001,2.001,2.0,2.0,3.25,1.251,4.0,0.33433333333333337,1.0000000000000002,Final
42,0.251,2.8000000000000007,1.0,0.001,2.001,2.0,2.0,3.25,1.251,4.0,0.33433333333333337,1.0000000000000002,Starting
43,-0.5,0.4,-0.5,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,-0.75,-0.3333333333333333,Difference
44,0.001,3.2000000000000006,0.5,0.001,2.001,2.0,2.5,3.5,1.001,4.0,0.001,0.666666666666667,Final
45,0.001,3.2000000000000006,0.5,0.001,2.001,2.0,2.5,3.5,1.001,4.0,0.001,0.666666666666667,Starting
46,-0.7142857142857143,0.4,-1.0,0.0,0.0,0.0,-1.0,-0.25,-0.5,0.0,-0.6666666666666666,-0.3333333333333333,Difference
47,0.001,3.6000000000000005,0.001,0.001,2.001,2.0,1.5,3.25,0.5009999999999999,4.0,0.001,0.33333333333333365,Final
