,labelled data,weights,regret
0,50,"[1.5, 1.5, 1.75, 1.3333333333333333, 1.0, 1.0, 1.5, 2.0, 0.5, 1.0, 1.5, 0.16666666666666669]",269.5627210870441
1,100,"[2.5, 2.0, 1.75, 1.5, 1.0, 1.0, 1.0, 2.0, 0.25, 0.9166666666666667, 1.5, 0.401]",282.5817427037749
