,labelled data,weights,regret
0,50,"[60.69147619047619, 13.334333333333333, 58.46253846153846, 70.001, 0.001, 51.0, 33.251, 78.251, 7.501, 51.52480952380952, 13.084333333333333, 8.667666666666666]",2.6912727983764575
1,100,"[83.58433333333332, 22.000999999999998, 78.46253846153846, 100.001, 10.001, 151.0, 79.58433333333333, 68.251, 7.501, 42.52480952380952, 68.08433333333333, 20.334333333333333]",1.4179988295673325
