,weights,regret
0,"[57.959333333333326, 14.846238095238096, 17.76074025974026, 35.001000000000005, 5.001000000000001, 40.001000000000005, 31.167666666666662, 23.852190476190472, 0.001, 23.334333333333337, 30.625999999999998, 12.500999999999998]",1.3658136885481578
